source_file,task,outer_fold,split_strategy,screening_mode,row_policy,use_BDE,descriptor_mode,use_V7_formula_features,selected_view,selected_requested_k,selected_effective_k,n_features_after_variance,selected_model,inner_primary,inner_secondary,n_train,n_test,n_train_groups,n_test_groups,group_overlap,outer_R2,outer_RMSE,outer_MAE,n_test_neat,n_test_modified,outer_modified_R2,outer_modified_RMSE,outer_modified_MAE,conformal_alpha,conformal_q,conformal_n_calibration,outer_PICP,outer_MPIW,outer_modified_PICP,outer_modified_MPIW,selected_threshold,outer_Accuracy,outer_Balanced_Accuracy,outer_Macro_F1,outer_Weighted_F1,outer_Brier,outer_ECE,outer_TN,outer_FP,outer_FN,outer_TP,outer_ROC_AUC,outer_PR_AUC,outer_modified_Accuracy,outer_modified_Balanced_Accuracy,outer_modified_Macro_F1,outer_modified_Weighted_F1,outer_modified_Brier,outer_modified_ECE,outer_modified_TN,outer_modified_FP,outer_modified_FN,outer_modified_TP,outer_modified_ROC_AUC,outer_modified_PR_AUC
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\TS_MPa\molecule\formulation\without_BDE\TS_MPa_outer_fold_metrics.csv,TS_MPa,4,molecule,formulation,baseline_inclusive,0,advanced,1,compact,140.0,140,302,RF,0.4956871525672295,-11.639878276461532,206,50,55,13,0,0.3661167741090224,11.85732276977182,9.524349246230866,13,37,0.4758131476018652,10.398307319678224,8.356116813854033,0.05,33.648896802859326,42.0,1.0,67.29779360571865,1.0,67.29779360571865,,,,,,,,,,,,,,,,,,,,,,,,,
results\05_Shap\FINAL_aux_fixed_baseline_inclusive_5x5\TS_MPa\molecule\formulation\without_BDE\TS_MPa_outer_fold_metrics.csv,TS_MPa,5,molecule,formulation,baseline_inclusive,0,advanced,1,compact,140.0,140,292,SoftVote,0.3694797605817195,-13.288052799041443,206,50,55,13,0,0.5191226361339438,9.110149097604724,7.005652418362237,13,37,0.6051058892265329,8.74254229540157,6.436212157800187,0.05,27.835818533936724,42.0,0.98,55.67163706787344,0.972972972972973,55.67163706787344,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_aux_fixed_baseline_inclusive_5x5\TS_MPa\molecule\formulation\without_BDE\TS_MPa_outer_fold_metrics.csv,TS_MPa,5,molecule,formulation,baseline_inclusive,0,advanced,1,compact,140.0,140,292,SoftVote,0.3694797605817195,-13.288052799041443,206,50,55,13,0,0.5191226361339438,9.110149097604724,7.005652418362237,13,37,0.6051058892265329,8.74254229540157,6.436212157800187,0.05,27.835818533936724,42.0,0.98,55.67163706787344,0.972972972972973,55.67163706787344,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\TS_MPa\molecule\formulation\without_BDE\TS_MPa_outer_fold_metrics.csv,TS_MPa,5,molecule,formulation,baseline_inclusive,0,advanced,1,compact,140.0,140,292,SoftVote,0.3694797605817195,-13.288052799041443,206,50,55,13,0,0.5191226361339438,9.110149097604724,7.005652418362237,13,37,0.6051058892265329,8.74254229540157,6.436212157800187,0.05,27.835818533936724,42.0,0.98,55.67163706787344,0.972972972972973,55.67163706787344,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\TS_MPa\molecule\formulation\with_BDE\TS_MPa_outer_fold_metrics.csv,TS_MPa,1,molecule,formulation,baseline_inclusive,1,advanced,1,compact,140.0,140,323,GBDT,0.4863785174525599,-11.420341301259455,204,52,54,14,0,0.5456936359830511,11.076488392749562,9.525113959050287,13,39,0.615248844753191,11.01323437923101,9.399889638705364,0.05,28.692008403588886,40.0,1.0,57.38401680717778,1.0,57.384016807177794,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\TS_MPa\molecule\formulation\with_BDE\TS_MPa_outer_fold_metrics.csv,TS_MPa,2,molecule,formulation,baseline_inclusive,1,advanced,1,compact,140.0,140,315,GBDT,0.4493622144419609,-11.14048757482668,204,52,54,14,0,0.5235610602339618,13.693527685368998,11.051473355753313,13,39,0.6222388787790989,12.429875424457228,10.539222383617004,0.05,23.47190310435802,40.0,0.9230769230769232,46.94380620871604,0.9487179487179488,46.94380620871605,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\TS_MPa\molecule\formulation\with_BDE\TS_MPa_outer_fold_metrics.csv,TS_MPa,3,molecule,formulation,baseline_inclusive,1,advanced,1,compact,140.0,140,310,XGB,0.505004538872663,-11.532322109767629,204,52,54,14,0,0.384558583038859,11.699546642553702,9.436882438659667,14,38,0.4229891995390984,11.6550399008553,9.334623794555664,0.05,37.49237976074219,40.0,1.0,74.98475952148435,1.0,74.98475952148434,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\TS_MPa\molecule\formulation\with_BDE\TS_MPa_outer_fold_metrics.csv,TS_MPa,4,molecule,formulation,baseline_inclusive,1,advanced,1,compact,140.0,140,322,GBDT,0.4966619594529432,-11.628623237105549,206,50,55,13,0,0.4567270180799182,10.977187083220146,8.407200565381075,13,37,0.5933164258442232,9.158996703661966,6.989300229094051,0.05,34.00544143236395,42.0,1.0,68.01088286472792,1.0,68.01088286472792,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\TS_MPa\molecule\formulation\with_BDE\TS_MPa_outer_fold_metrics.csv,TS_MPa,5,molecule,formulation,baseline_inclusive,1,advanced,1,compact,140.0,140,312,SoftVote,0.3710202718907042,-13.271809930737446,206,50,55,13,0,0.5462434877666829,8.849520775101503,6.6361229360303335,13,37,0.6337885786817159,8.419055180484328,5.998396988136284,0.05,25.69144489709918,42.0,0.98,51.38288979419836,0.972972972972973,51.38288979419835,,,,,,,,,,,,,,,,,,,,,,,,,
results\05_Shap\FINAL_aux_fixed_baseline_inclusive_5x5\Tg\molecule\formulation\without_BDE\Tg_outer_fold_metrics.csv,Tg,1,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,270.0,270,614,XGB,0.475994342386683,-18.683195111231285,285,72,78,20,0,0.4787625714051408,10.883379388258945,8.738574091593424,18,54,0.6338947873839609,9.677367460309062,7.945040554470484,0.05,71.30025024414063,57.0,1.0,142.60050048828123,1.0,142.6005004882812,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_aux_fixed_baseline_inclusive_5x5\Tg\molecule\formulation\without_BDE\Tg_outer_fold_metrics.csv,Tg,1,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,270.0,270,614,XGB,0.475994342386683,-18.683195111231285,285,72,78,20,0,0.4787625714051408,10.883379388258945,8.738574091593424,18,54,0.6338947873839609,9.677367460309062,7.945040554470484,0.05,71.30025024414063,57.0,1.0,142.60050048828123,1.0,142.6005004882812,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\Tg\molecule\formulation\without_BDE\Tg_outer_fold_metrics.csv,Tg,1,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,270.0,270,614,XGB,0.475994342386683,-18.683195111231285,285,72,78,20,0,0.4787625714051408,10.883379388258945,8.738574091593424,18,54,0.6338947873839609,9.677367460309062,7.945040554470484,0.05,71.30025024414063,57.0,1.0,142.60050048828123,1.0,142.6005004882812,,,,,,,,,,,,,,,,,,,,,,,,,
results\05_Shap\FINAL_aux_fixed_baseline_inclusive_5x5\Tg\molecule\formulation\without_BDE\Tg_outer_fold_metrics.csv,Tg,2,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,270.0,270,589,XGB,0.4463244663735515,-19.24420319197229,285,72,78,20,0,0.4575670731619888,11.525453527114148,9.362521150377065,17,55,0.4273642446166923,11.644435604740956,9.436089144620029,0.05,59.886260986328125,57.0,1.0,119.77252197265624,1.0,119.77252197265624,,,,,,,,,,,,,,,,,,,,,,,,,
results\scientific_validation\FINAL_aux_fixed_baseline_inclusive_5x5\Tg\molecule\formulation\without_BDE\Tg_outer_fold_metrics.csv,Tg,2,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,270.0,270,589,XGB,0.4463244663735515,-19.24420319197229,285,72,78,20,0,0.4575670731619888,11.525453527114148,9.362521150377065,17,55,0.4273642446166923,11.644435604740956,9.436089144620029,0.05,59.886260986328125,57.0,1.0,119.77252197265624,1.0,119.77252197265624,,,,,,,,,,,,,,,,,,,,,,,,,
