Record_ID,FR_main,FR_co,Curing_Agent,Preparation_Method,Preparation_Method_num,Synergy_flag(single=0&synergy=1),Synergy_type,Main_FR_fraction,Co_FR_fraction,SMILES_main,SMILES_co,SMILES_Curing_Agent,Loading_total_FR wt%,P_content wt%,N_content wt%,S_content wt%,B_content wt%,Si_content wt%,N/P ratio,S/P ratio,B/P ratio,Si/P ratio,Has_P,Has_N,Has_S,Has_B,Has_Si,CuringAgent_Has_N,CuringAgent_Has_S,CuringAgent_Has_P,CuringAgent_Has_B,CuringAgent_Has_F,CuringAgent_Has_Cl,Cure_Temp_Max,LOI_Thickness_mm,LOI,EP_matrix_LOI,Delta_LOI,UL94_Thickness_mm,UL94,UL94_num,Cone_Thickness_mm,Cone_flux_kW_m2,PHRR_kw_㎡,EP_matrix_PHRR,Delta_PHRR,THR_MJ_㎡,EP_matrix_THR,Delta_THR,Tg_℃,EP_matrix_Tg,Delta_Tg,Char_yield_％_700C,EP_matrix_CY,Delta_CY,TS_MPa,EP_matrix_TS,Delta_TS,FS_MPa,EP_matrix_FS,Delta_FS,FR_main_BDE_Kcal/mol,FR_main_BDE_KJ/mol,BDE_Type,Reference,pred_Canonical_SMILES,pred_Bond_Type,pred_selected_model_task,pred_selected_model_name,pred_selected_target_mode,pred_selected_k_best,pred_BDE_pred_kJ_mol,pred_BDE_pred_std_kJ_mol,pred_confidence_note,pred_prediction_agreement_note,pred_pcpn_alltypes_abs_diff_kJ_mol,pred_BDE_pred_pc_pn_kJ_mol,pred_BDE_pred_pc_pn_std_kJ_mol,pred_BDE_model_pc_pn,pred_BDE_target_mode_pc_pn,pred_BDE_k_best_pc_pn,FR_main_BDE_pred_kJ_mol,FR_main_BDE_pred_std_kJ_mol,FR_main_BDE_model_task,FR_main_BDE_model_name,FR_main_BDE_target_mode,FR_main_BDE_k_best,FR_main_BDE_confidence_note,FR_main_BDE_prediction_agreement_note,FR_main_BDE_pcpn_alltypes_diff_kJ_mol,FR_main_BDE_pc_pn_pred_kJ_mol,FR_main_BDE_pc_pn_pred_std_kJ_mol,FR_main_BDE_final_kJ_mol,FR_main_BDE_available,FR_main_BDE_source,FR_main_BDE_low_confidence
DOPO_EP_0023,BPD,,DDM,DOPO-based (Co-curing),2,1,P-N-S,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(NC3=NC4=C(S3)C=CC=C4)C5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)NC9=NC%10=C(S9)C=CC=C%10)C=C5)OC%11=C2C=CC=C%11,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.06,0.75,0.678,0.776,0.0,0.0,0.904436,1.035288,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,180.0,3.0,36.9,24.2,12.7,3.0,V-0,3,3.0,50.0,1220.0,1558.0,-338.0,63.8,93.0,-29.200000000000003,160.0,172.0,-12.0,18.3,17.8,0.5,,,,,,,70.3,294.1,P_C,https://doi.org/10.1002/pat.4145,O=P1(C(Nc2nc3ccccc3s2)c2ccc(C(Nc3nc4ccccc4s3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)Oc2ccccc2-c2ccccc21,P-C,pc_pn,SoftVote_local,raw,1200.0,286.43037099241803,0.708439220765455,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,286.43037099241803,0.708439220765455,SoftVote_local,raw,1200.0,286.43037099241803,0.708439220765455,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,286.43037099241803,0.708439220765455,294.1,1,measured_or_original,0
DOPO_EP_0024,BPD,,DDM,DOPO-based (Co-curing),2,1,P-N-S,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(NC3=NC4=C(S3)C=CC=C4)C5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)NC9=NC%10=C(S9)C=CC=C%10)C=C5)OC%11=C2C=CC=C%11,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,13.41,1.0,0.904,1.035,0.0,0.0,0.904436,1.035288,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,180.0,3.0,39.1,24.2,14.900000000000002,3.0,V-0,3,3.0,50.0,1071.0,1558.0,-487.0,59.1,93.0,-33.9,155.0,172.0,-17.0,20.3,17.8,2.5,,,,,,,70.3,294.1,P_C,https://doi.org/10.1002/pat.4145,O=P1(C(Nc2nc3ccccc3s2)c2ccc(C(Nc3nc4ccccc4s3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)Oc2ccccc2-c2ccccc21,P-C,pc_pn,SoftVote_local,raw,1200.0,286.43037099241803,0.708439220765455,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,286.43037099241803,0.708439220765455,SoftVote_local,raw,1200.0,286.43037099241803,0.708439220765455,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,286.43037099241803,0.708439220765455,294.1,1,measured_or_original,0
DOPO_EP_0025,DPT,,DDM,DOPO-based (Co-curing),2,0,Neat EP,100.00%,0.00%,CC1(CC(NC(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)C5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)NC9CC(C)(NC(C)(C9)C)C)C=C5)CC(C)(N1)C)C,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.904436,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,180.0,3.0,24.2,24.2,0.0,3.0,NR,0,3.0,50.0,1557.0,1557.0,0.0,95.6,95.6,0.0,,,,,,,,,,,,,,,,http://dx.doi.org/10.1016/j.polymdegradstab.2017.10.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0026,DPT,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,CC1(CC(NC(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)C5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)NC9CC(C)(NC(C)(C9)C)C)C=C5)CC(C)(N1)C)C,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.4,0.25,0.226,0.0,0.0,0.0,0.904436,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,180.0,3.0,32.7,24.2,8.500000000000004,3.0,V-1,2,3.0,50.0,1265.0,1557.0,-292.0,81.6,95.6,-14.0,,,,,,,,,,,,,69.3,290.0,P_C,http://dx.doi.org/10.1016/j.polymdegradstab.2017.10.015,CC1(C)CC(NC(c2ccc(C(NC3CC(C)(C)NC(C)(C)C3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)CC(C)(C)N1,P-C,pc_pn,SoftVote_local,raw,1200.0,288.30766740916835,0.4461245229703602,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,288.30766740916835,0.4461245229703602,SoftVote_local,raw,1200.0,288.30766740916835,0.4461245229703602,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,288.30766740916835,0.4461245229703602,290.0,1,measured_or_original,0
DOPO_EP_0027,DPT,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,CC1(CC(NC(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)C5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)NC9CC(C)(NC(C)(C9)C)C)C=C5)CC(C)(N1)C)C,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.8,0.5,0.452,0.0,0.0,0.0,0.904436,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,180.0,3.0,34.8,24.2,10.599999999999998,3.0,V-1,2,3.0,50.0,1304.0,1557.0,-253.0,70.2,95.6,-25.39999999999999,,,,,,,,,,,,,69.3,290.0,P_C,http://dx.doi.org/10.1016/j.polymdegradstab.2017.10.015,CC1(C)CC(NC(c2ccc(C(NC3CC(C)(C)NC(C)(C)C3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)CC(C)(C)N1,P-C,pc_pn,SoftVote_local,raw,1200.0,288.30766740916835,0.4461245229703579,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,288.30766740916835,0.4461245229703579,SoftVote_local,raw,1200.0,288.30766740916835,0.4461245229703579,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,288.30766740916835,0.4461245229703579,290.0,1,measured_or_original,0
DOPO_EP_0028,DPT,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,CC1(CC(NC(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)C5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)NC9CC(C)(NC(C)(C9)C)C)C=C5)CC(C)(N1)C)C,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.2,0.75,0.678,0.0,0.0,0.0,0.904436,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,180.0,3.0,36.5,24.2,12.3,3.0,V-0,3,3.0,50.0,1112.0,1557.0,-445.0,66.1,95.6,-29.5,,,,,,,,,,,,,69.3,290.0,P_C,http://dx.doi.org/10.1016/j.polymdegradstab.2017.10.015,CC1(C)CC(NC(c2ccc(C(NC3CC(C)(C)NC(C)(C)C3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)CC(C)(C)N1,P-C,pc_pn,SoftVote_local,raw,1200.0,288.30766740916835,0.4461245229703579,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,288.30766740916835,0.4461245229703579,SoftVote_local,raw,1200.0,288.30766740916835,0.4461245229703579,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,288.30766740916835,0.4461245229703579,290.0,1,measured_or_original,0
DOPO_EP_0029,DPT,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,CC1(CC(NC(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)C5=CC=C(C(P6(C7=C(C8=C(O6)C=CC=C8)C=CC=C7)=O)NC9CC(C)(NC(C)(C9)C)C)C=C5)CC(C)(N1)C)C,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,13.6,1.0,0.904,0.0,0.0,0.0,0.904436,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,180.0,3.0,38.3,24.2,14.099999999999998,3.0,V-0,3,3.0,50.0,954.0,1557.0,-603.0,60.8,95.6,-34.8,,,,,,,,,,,,,69.3,290.0,P_C,http://dx.doi.org/10.1016/j.polymdegradstab.2017.10.015,CC1(C)CC(NC(c2ccc(C(NC3CC(C)(C)NC(C)(C)C3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)CC(C)(C)N1,P-C,pc_pn,SoftVote_local,raw,1200.0,288.30766740916835,0.4461245229703579,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,288.30766740916835,0.4461245229703579,SoftVote_local,raw,1200.0,288.30766740916835,0.4461245229703579,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,288.30766740916835,0.4461245229703579,290.0,1,measured_or_original,0
DOPO_EP_0030,APN-DOPO,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,0,Neat EP,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C([H])(NC3=CC=CC(OC4=CC=C(C(C#N)=C4)C#N)=C3)[H])OC5=C2C=CC=C5,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,4.0,22.4,22.4,0.0,3.0,NR,0,4.0,50.0,956.46,956.46,0.0,99.23,99.23,0.0,190.0,190.0,0.0,16.9,16.9,0.0,,,,,,,,,,https://doi.org/10.1016/j.cej.2021.130404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0031,APN-DOPO,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C([H])(NC3=CC=CC(OC4=CC=C(C(C#N)=C4)C#N)=C3)[H])OC5=C2C=CC=C5,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,5.0,0.33,0.448,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,4.0,40.8,22.4,18.4,3.0,V-0,3,4.0,50.0,510.81,956.46,-445.65000000000003,65.98,99.23,-33.25,204.0,190.0,14.0,26.3,16.9,9.400000000000002,,,,,,,78.9,330.1,P_C,https://doi.org/10.1016/j.cej.2021.130404,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,P-C,pc_pn,SoftVote_local,raw,1200.0,324.7784568404116,0.2305384083600075,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,324.7784568404116,0.2305384083600075,SoftVote_local,raw,1200.0,324.7784568404116,0.2305384083600075,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,324.7784568404116,0.2305384083600075,330.1,1,measured_or_original,0
DOPO_EP_0032,APN-DOPO,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C([H])(NC3=CC=CC(OC4=CC=C(C(C#N)=C4)C#N)=C3)[H])OC5=C2C=CC=C5,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,10.0,0.66,0.895,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,4.0,41.3,22.4,18.9,3.0,V-0,3,4.0,50.0,293.29,956.46,-663.1700000000001,44.98,99.23,-54.25000000000001,198.0,190.0,8.0,27.4,16.9,10.5,,,,,,,78.9,330.1,P_C,https://doi.org/10.1016/j.cej.2021.130404,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,P-C,pc_pn,SoftVote_local,raw,1200.0,324.7784568404116,0.2305384083600075,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,324.7784568404116,0.2305384083600075,SoftVote_local,raw,1200.0,324.7784568404116,0.2305384083600075,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,324.7784568404116,0.2305384083600075,330.1,1,measured_or_original,0
DOPO_EP_0033,APN-DOPO,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C([H])(NC3=CC=CC(OC4=CC=C(C(C#N)=C4)C#N)=C3)[H])OC5=C2C=CC=C5,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,15.0,0.99,1.343,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,4.0,45.4,22.4,23.0,3.0,V-0,3,4.0,50.0,217.69,956.46,-738.77,48.1,99.23,-51.13,195.0,190.0,5.0,31.4,16.9,14.5,,,,,,,78.9,330.1,P_C,https://doi.org/10.1016/j.cej.2021.130404,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,P-C,pc_pn,SoftVote_local,raw,1200.0,324.7784568404116,0.2305384083600163,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,324.7784568404116,0.2305384083600163,SoftVote_local,raw,1200.0,324.7784568404116,0.2305384083600163,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,324.7784568404116,0.2305384083600163,330.1,1,measured_or_original,0
DOPO_EP_0034,APN-DOPO,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C([H])(NC3=CC=CC(OC4=CC=C(C(C#N)=C4)C#N)=C3)[H])OC5=C2C=CC=C5,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,20.0,1.32,1.791,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,4.0,46.2,22.4,23.800000000000004,3.0,V-0,3,4.0,50.0,215.87,956.46,-740.59,45.95,99.23,-53.28,197.0,190.0,7.0,34.8,16.9,17.9,,,,,,,78.9,330.1,P_C,https://doi.org/10.1016/j.cej.2021.130404,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,P-C,pc_pn,SoftVote_local,raw,1200.0,324.7784568404116,0.2305384083600075,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,324.7784568404116,0.2305384083600075,SoftVote_local,raw,1200.0,324.7784568404116,0.2305384083600075,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,324.7784568404116,0.2305384083600075,330.1,1,measured_or_original,0
DOPO_EP_0035,PBD,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,0,Neat EP,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(C3=CC=C(C(P4(C5=C(C6=C(O4)C=CC=C6)C=CC=C5)=O)NC7=CC=CC(OC8=CC=C(C(C#N)=C8)C#N)=C7)C=C3)NC9=CC=CC(OC%10=CC=C(C(C#N)=C%10)C#N)=C9)OC%11=C2C=CC=C%11,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,,22.4,22.4,0.0,,NR,0,,,779.52,779.52,0.0,116.89,116.89,0.0,180.0,180.0,0.0,16.9,16.9,0.0,,,,,,,,,,https://doi.org/10.1016/j.compositesb.2021.109162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0036,PBD,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(C3=CC=C(C(P4(C5=C(C6=C(O4)C=CC=C6)C=CC=C5)=O)NC7=CC=CC(OC8=CC=C(C(C#N)=C8)C#N)=C7)C=C3)NC9=CC=CC(OC%10=CC=C(C(C#N)=C%10)C#N)=C9)OC%11=C2C=CC=C%11,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,0.5,0.03,0.041,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,,32.1,22.4,9.700000000000003,,V-0,3,,,,,,,,,,,,,,,,,,,,,76.4,319.7,P_C,https://doi.org/10.1016/j.compositesb.2021.109162,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,P-C,pc_pn,SoftVote_local,raw,1200.0,306.0042482627679,0.5354179392178647,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,306.0042482627679,0.5354179392178647,SoftVote_local,raw,1200.0,306.0042482627679,0.5354179392178647,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,306.0042482627679,0.5354179392178647,319.7,1,measured_or_original,0
DOPO_EP_0037,PBD,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(C3=CC=C(C(P4(C5=C(C6=C(O4)C=CC=C6)C=CC=C5)=O)NC7=CC=CC(OC8=CC=C(C(C#N)=C8)C#N)=C7)C=C3)NC9=CC=CC(OC%10=CC=C(C(C#N)=C%10)C#N)=C9)OC%11=C2C=CC=C%11,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,1.0,0.06,0.081,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,,35.0,22.4,12.600000000000001,,V-0,3,,,,,,,,,,,,,,,,,,,,,76.4,319.7,P_C,https://doi.org/10.1016/j.compositesb.2021.109162,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,P-C,pc_pn,SoftVote_local,raw,1200.0,306.0042482627679,0.535417939217875,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,306.0042482627679,0.535417939217875,SoftVote_local,raw,1200.0,306.0042482627679,0.535417939217875,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,306.0042482627679,0.535417939217875,319.7,1,measured_or_original,0
DOPO_EP_0038,PBD,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(C3=CC=C(C(P4(C5=C(C6=C(O4)C=CC=C6)C=CC=C5)=O)NC7=CC=CC(OC8=CC=C(C(C#N)=C8)C#N)=C7)C=C3)NC9=CC=CC(OC%10=CC=C(C(C#N)=C%10)C#N)=C9)OC%11=C2C=CC=C%11,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,5.0,0.3,0.407,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,,44.5,22.4,22.1,,V-0,3,,,433.57,779.52,-345.95,79.84,116.89,-37.05,199.0,180.0,19.0,26.4,16.9,9.5,,,,,,,76.4,319.7,P_C,https://doi.org/10.1016/j.compositesb.2021.109162,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,P-C,pc_pn,SoftVote_local,raw,1200.0,306.0042482627679,0.5354179392178647,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,306.0042482627679,0.5354179392178647,SoftVote_local,raw,1200.0,306.0042482627679,0.5354179392178647,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,306.0042482627679,0.5354179392178647,319.7,1,measured_or_original,0
DOPO_EP_0039,PBD,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(C3=CC=C(C(P4(C5=C(C6=C(O4)C=CC=C6)C=CC=C5)=O)NC7=CC=CC(OC8=CC=C(C(C#N)=C8)C#N)=C7)C=C3)NC9=CC=CC(OC%10=CC=C(C(C#N)=C%10)C#N)=C9)OC%11=C2C=CC=C%11,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,10.0,0.6,0.814,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,,46.8,22.4,24.4,,V-0,3,,,258.56,779.52,-520.96,65.62,116.89,-51.269999999999996,210.0,180.0,30.0,29.2,16.9,12.3,,,,,,,76.4,319.7,P_C,https://doi.org/10.1016/j.compositesb.2021.109162,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,P-C,pc_pn,SoftVote_local,raw,1200.0,306.0042482627679,0.535417939217875,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,306.0042482627679,0.535417939217875,SoftVote_local,raw,1200.0,306.0042482627679,0.535417939217875,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,306.0042482627679,0.535417939217875,319.7,1,measured_or_original,0
DOPO_EP_0040,PBD,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N,100.00%,0.00%,O=P(C1=C2C=CC=C1)(C(C3=CC=C(C(P4(C5=C(C6=C(O4)C=CC=C6)C=CC=C5)=O)NC7=CC=CC(OC8=CC=C(C(C#N)=C8)C#N)=C7)C=C3)NC9=CC=CC(OC%10=CC=C(C(C#N)=C%10)C#N)=C9)OC%11=C2C=CC=C%11,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,15.0,0.9,1.221,0.0,0.0,0.0,1.356654,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,250.0,,47.9,22.4,25.5,,V-0,3,,,233.13,779.52,-546.39,63.43,116.89,-53.46,200.0,180.0,20.0,34.4,16.9,17.5,,,,,,,76.4,319.7,P_C,https://doi.org/10.1016/j.compositesb.2021.109162,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,P-C,pc_pn,SoftVote_local,raw,1200.0,306.0042482627679,0.535417939217875,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,306.0042482627679,0.535417939217875,SoftVote_local,raw,1200.0,306.0042482627679,0.535417939217875,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,306.0042482627679,0.535417939217875,319.7,1,measured_or_original,0
