feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds
main_morgan_r3_373,molecular_fingerprint,0.00019449079076773188,0.00019449079076773188,-4.797422934980351e-05,-4.797422934980351e-05,1.0,0.0,0.5,0.5,400.2,5,5
main_co_similarity,other,0.00019331616543982792,0.00019331616543982792,5.547736776978558e-05,5.547736776978558e-05,1.0,0.0,0.75,0.75,307.2,5,5
main_morgan_r3_7,molecular_fingerprint,0.00019268475937794465,0.00019268475937794465,0.00011789580646886736,0.00011789580646886736,1.0,0.0,1.0,1.0,328.2,5,5
main_morgan_r3_60,molecular_fingerprint,0.00019202674691136916,0.00019202674691136916,7.841584630803234e-05,7.841584630803234e-05,1.0,0.0,0.75,0.75,296.0,5,5
main_morgan_r3_85,molecular_fingerprint,0.00019143916259928534,0.00019143916259928534,-6.14546658708611e-05,-6.14546658708611e-05,1.0,0.0,0.75,0.25,328.8,5,5
main_morgan_r3_39,molecular_fingerprint,0.00019138170328169857,0.00019138170328169857,-3.311448463925615e-05,-3.311448463925615e-05,1.0,0.0,0.75,0.25,301.8,5,5
main_morgan_r3_371,molecular_fingerprint,0.00018991417211573338,0.00018991417211573338,-1.3859056474056308e-05,-1.3859056474056308e-05,1.0,0.0,0.5,0.5,349.4,5,5
main_morgan_r3_103,molecular_fingerprint,0.00018870878508649722,0.00018870878508649722,-5.135436693737539e-05,-5.135436693737539e-05,1.0,0.0,0.5,0.5,331.6,5,5
main_morgan_r3_466,molecular_fingerprint,0.00018828587887054012,0.00018828587887054012,-7.383075821978797e-05,-7.383075821978797e-05,1.0,0.0,0.75,0.25,439.0,5,5
main_morgan_r3_15,molecular_fingerprint,0.0001882089043405099,0.0001882089043405099,-0.00016306868033715382,-0.00016306868033715382,1.0,0.0,1.0,0.0,302.6,5,5
main_morgan_r3_293,molecular_fingerprint,0.00018659003341834794,0.00018659003341834794,-0.00010043637598864626,-0.00010043637598864626,1.0,0.0,1.0,0.0,347.2,5,5
main_morgan_r3_296,molecular_fingerprint,0.00018377927562247224,0.00018377927562247224,-3.834251696572123e-05,-3.834251696572123e-05,1.0,0.0,0.8,0.2,365.6,5,5
main_morgan_r3_487,molecular_fingerprint,0.00018323415171140467,0.00018323415171140467,-6.327587723431963e-05,-6.327587723431963e-05,1.0,0.0,0.75,0.25,391.8,5,5
main_morgan_r3_99,molecular_fingerprint,0.00018072501515656195,0.00018072501515656195,5.893617430030118e-05,5.893617430030118e-05,1.0,0.0,0.75,0.75,328.4,5,5
main_morgan_r3_19,molecular_fingerprint,0.00017960574146423175,0.00017960574146423175,-3.648081012635138e-05,-3.648081012635138e-05,1.0,0.0,0.6,0.4,315.8,5,5
main_morgan_r3_147,molecular_fingerprint,0.00017960195459083416,0.00017960195459083416,-3.012959185254814e-05,-3.012959185254814e-05,1.0,0.0,0.75,0.25,319.8,5,5
main_morgan_r3_197,molecular_fingerprint,0.00017728402759543214,0.00017728402759543214,-4.699769236542137e-05,-4.699769236542137e-05,1.0,0.0,0.75,0.25,337.8,5,5
main_morgan_r3_362,molecular_fingerprint,0.0001767994477132583,0.0001767994477132583,4.538242297637081e-05,4.538242297637081e-05,1.0,0.0,0.5,0.5,384.8,5,5
main_morgan_r3_118,molecular_fingerprint,0.00017570505080858825,0.00017570505080858825,-5.71963523353705e-05,-5.71963523353705e-05,1.0,0.0,1.0,0.0,315.4,5,5
Si/P ratio,elemental_composition,0.0001753998149610333,0.0001753998149610333,-5.305299098863887e-05,-5.305299098863887e-05,1.0,0.0,0.5,0.5,412.6,5,5
main_morgan_r3_95,molecular_fingerprint,0.0001729873292226603,0.0001729873292226603,5.579439156525169e-05,5.579439156525169e-05,1.0,0.0,0.75,0.75,316.0,5,5
main_morgan_r3_501,molecular_fingerprint,0.00016959112421643382,0.00016959112421643382,-1.619243985087514e-05,-1.619243985087514e-05,1.0,0.0,0.5,0.5,390.8,5,5
main_morgan_r3_422,molecular_fingerprint,0.0001683449549197462,0.0001683449549197462,2.0237424248793367e-08,2.0237424248793367e-08,1.0,0.0,0.5,0.5,399.0,5,5
main_morgan_r3_410,molecular_fingerprint,0.0001673812564599094,0.0001673812564599094,-1.6701616429312723e-05,-1.6701616429312723e-05,1.0,0.0,0.75,0.25,398.8,5,5
main_co_similarity_sq,other,0.00016736469150160677,0.00016736469150160677,8.782332803251498e-06,8.782332803251498e-06,1.0,0.0,0.5,0.5,323.8,5,5
main_morgan_r3_241,molecular_fingerprint,0.0001648236894348132,0.0001648236894348132,-3.529722444604191e-05,-3.529722444604191e-05,1.0,0.0,0.75,0.25,355.4,5,5
co_BertzCT,other,0.00016431581667120554,0.00016431581667120554,-7.737744663028125e-05,-7.737744663028125e-05,1.0,0.0,0.75,0.25,414.8,5,5
P_Si_loading_product,formulation_loading,0.00016385028989081637,0.00016385028989081637,-1.36508661974363e-05,-1.36508661974363e-05,1.0,0.0,0.5,0.5,315.4,5,5
main_morgan_r3_415,molecular_fingerprint,0.0001618975218445679,0.0001618975218445679,-3.478262484621315e-05,-3.478262484621315e-05,1.0,0.0,0.5,0.5,400.8,5,5
main_morgan_r3_98,molecular_fingerprint,0.00016144506486219886,0.00016144506486219886,-3.889106921204821e-05,-3.889106921204821e-05,1.0,0.0,0.5,0.5,369.8,5,5
main_morgan_r3_424,molecular_fingerprint,0.00016004501950984224,0.00016004501950984224,-1.9963199463922537e-05,-1.9963199463922537e-05,1.0,0.0,0.75,0.25,379.8,5,5
main_morgan_r3_412,molecular_fingerprint,0.00015934718656109855,0.00015934718656109855,5.2867650843242914e-05,5.2867650843242914e-05,1.0,0.0,0.75,0.75,385.0,5,5
main_morgan_r3_292,molecular_fingerprint,0.00015899265012985276,0.00015899265012985276,-5.4596487025075166e-05,-5.4596487025075166e-05,1.0,0.0,0.5,0.5,380.2,5,5
main_morgan_r3_47,molecular_fingerprint,0.00015842317090287414,0.00015842317090287414,-1.3716734878613173e-05,-1.3716734878613173e-05,1.0,0.0,0.75,0.25,335.4,5,5
main_morgan_r3_324,molecular_fingerprint,0.00015583090102761803,0.00015583090102761803,-5.3861333644625286e-05,-5.3861333644625286e-05,1.0,0.0,0.5,0.5,381.0,5,5
main_morgan_r3_226,molecular_fingerprint,0.00015500313433221893,0.00015500313433221893,-0.00013869483729124314,-0.00013869483729124314,1.0,0.0,0.6666666666666666,0.3333333333333333,419.4,5,5
main_morgan_r3_61,molecular_fingerprint,0.00015204205391224218,0.00015204205391224218,-8.700936839914578e-05,-8.700936839914578e-05,1.0,0.0,0.5,0.5,368.6,5,5
main_morgan_r3_510,molecular_fingerprint,0.00015116653071457778,0.00015116653071457778,-1.860879032661463e-05,-1.860879032661463e-05,1.0,0.0,0.75,0.25,420.2,5,5
main_morgan_r3_400,molecular_fingerprint,0.0001505357522013671,0.0001505357522013671,-3.214960656477691e-05,-3.214960656477691e-05,1.0,0.0,0.75,0.25,414.2,5,5
main_morgan_r3_270,molecular_fingerprint,0.00015001884459093164,0.00015001884459093164,-6.470560593173029e-05,-6.470560593173029e-05,1.0,0.0,0.75,0.25,368.6,5,5
main_morgan_r3_78,molecular_fingerprint,0.00014927133796262875,0.00014927133796262875,2.308219143883514e-05,2.308219143883514e-05,1.0,0.0,0.6,0.4,385.6,5,5
Si_content_wt%_sq,elemental_composition,0.00014811917526886496,0.00014811917526886496,3.366570097124268e-05,3.366570097124268e-05,1.0,0.0,0.5,0.5,325.4,5,5
main_morgan_r3_383,molecular_fingerprint,0.00014683483646674725,0.00014683483646674725,-1.1064823378766338e-05,-1.1064823378766338e-05,1.0,0.0,0.5,0.5,383.0,5,5
main_morgan_r3_70,molecular_fingerprint,0.0001456999844794527,0.0001456999844794527,-2.453209687938816e-05,-2.453209687938816e-05,1.0,0.0,0.5,0.5,361.0,5,5
main_morgan_r3_462,molecular_fingerprint,0.00014502946767737192,0.00014502946767737192,-5.203778692049354e-06,-5.203778692049354e-06,1.0,0.0,0.75,0.25,449.4,5,5
main_morgan_r3_316,molecular_fingerprint,0.0001417462253731401,0.0001417462253731401,3.669780645944341e-05,3.669780645944341e-05,1.0,0.0,0.75,0.75,424.0,5,5
main_morgan_r3_77,molecular_fingerprint,0.00014115988952696413,0.00014115988952696413,-4.86771633874561e-05,-4.86771633874561e-05,1.0,0.0,0.75,0.25,336.0,5,5
main_morgan_r3_444,molecular_fingerprint,0.0001400090708023239,0.0001400090708023239,4.578278263862244e-05,4.578278263862244e-05,1.0,0.0,1.0,1.0,403.8,5,5
main_morgan_r3_374,molecular_fingerprint,0.00013754712326756333,0.00013754712326756333,7.033050257346767e-06,7.033050257346767e-06,1.0,0.0,0.5,0.5,408.2,5,5
main_morgan_r3_447,molecular_fingerprint,0.00013751015207234083,0.00013751015207234083,4.0475148684492955e-05,4.0475148684492955e-05,1.0,0.0,0.6666666666666666,0.6666666666666666,454.4,5,5
main_morgan_r3_48,molecular_fingerprint,0.00013695838377021926,0.00013695838377021926,-5.361615727364703e-05,-5.361615727364703e-05,1.0,0.0,0.75,0.25,348.2,5,5
co_RingCount,molecular_descriptor,0.00013618628486795442,0.00013618628486795442,-4.6211162103620505e-06,-4.6211162103620505e-06,1.0,0.0,0.5,0.5,451.2,5,5
main_morgan_r3_180,molecular_fingerprint,0.00013478435107373976,0.00013478435107373976,6.154605292814116e-05,6.154605292814116e-05,1.0,0.0,0.75,0.75,371.0,5,5
main_morgan_r3_366,molecular_fingerprint,0.00013409926502898394,0.00013409926502898394,1.1191314676220053e-05,1.1191314676220053e-05,1.0,0.0,0.75,0.75,386.8,5,5
main_morgan_r3_349,molecular_fingerprint,0.00013360215756846907,0.00013360215756846907,-0.00010323486416245308,-0.00010323486416245308,1.0,0.0,1.0,0.0,390.2,5,5
main_morgan_r3_263,molecular_fingerprint,0.0001332994144559731,0.0001332994144559731,8.477585257113656e-05,8.477585257113656e-05,1.0,0.0,0.75,0.75,393.4,5,5
main_morgan_r3_126,molecular_fingerprint,0.00013319716865716044,0.00013319716865716044,4.815504484117305e-05,4.815504484117305e-05,1.0,0.0,1.0,1.0,350.6,5,5
main_morgan_r3_20,molecular_fingerprint,0.00013108999714324575,0.00013108999714324575,5.0144107039150004e-05,5.0144107039150004e-05,1.0,0.0,0.5,0.5,340.2,5,5
main_morgan_r3_168,molecular_fingerprint,0.00013097485879772072,0.00013097485879772072,4.639584281527023e-05,4.639584281527023e-05,1.0,0.0,0.75,0.75,374.6,5,5
main_morgan_r3_348,molecular_fingerprint,0.00013070614000615578,0.00013070614000615578,1.6806670733192018e-05,1.6806670733192018e-05,1.0,0.0,0.5,0.5,405.6,5,5
main_morgan_r3_67,molecular_fingerprint,0.00013025482358944556,0.00013025482358944556,1.2049215195190754e-05,1.2049215195190754e-05,1.0,0.0,0.5,0.5,372.4,5,5
main_morgan_r3_148,molecular_fingerprint,0.0001301598470868284,0.0001301598470868284,-4.932312006429915e-06,-4.932312006429915e-06,1.0,0.0,0.75,0.25,397.8,5,5
main_morgan_r3_333,molecular_fingerprint,0.00012987103970986402,0.00012987103970986402,-8.919729745173934e-05,-8.919729745173934e-05,1.0,0.0,0.5,0.5,468.2,5,5
main_morgan_r3_216,molecular_fingerprint,0.00012961382193779592,0.00012961382193779592,-1.1923110359299618e-05,-1.1923110359299618e-05,1.0,0.0,0.5,0.5,372.4,5,5
main_morgan_r3_315,molecular_fingerprint,0.00012914868784693172,0.00012914868784693172,-4.0266015631758803e-05,-4.0266015631758803e-05,1.0,0.0,0.5,0.5,384.8,5,5
main_morgan_r3_433,molecular_fingerprint,0.00012845260722889324,0.00012845260722889324,-2.5489993275685032e-05,-2.5489993275685032e-05,1.0,0.0,0.75,0.25,413.0,5,5
main_morgan_r3_258,molecular_fingerprint,0.00012807011443339257,0.00012807011443339257,-2.3840058222573486e-05,-2.3840058222573486e-05,1.0,0.0,0.5,0.5,377.6,5,5
main_morgan_r3_347,molecular_fingerprint,0.00012639722016673558,0.00012639722016673558,-2.7312893400246854e-05,-2.7312893400246854e-05,1.0,0.0,0.6666666666666666,0.6666666666666666,432.0,5,5
main_morgan_r3_200,molecular_fingerprint,0.0001259861613061691,0.0001259861613061691,-5.710783508548188e-05,-5.710783508548188e-05,1.0,0.0,0.5,0.5,383.4,5,5
main_morgan_r3_339,molecular_fingerprint,0.00012576056300466436,0.00012576056300466436,-1.9841248360364716e-05,-1.9841248360364716e-05,1.0,0.0,0.75,0.25,403.8,5,5
main_morgan_r3_72,molecular_fingerprint,0.00012550312884027586,0.00012550312884027586,4.930394490223635e-05,4.930394490223635e-05,1.0,0.0,0.75,0.75,358.6,5,5
main_morgan_r3_132,molecular_fingerprint,0.0001252057303825672,0.0001252057303825672,-3.3707800830395895e-05,-3.3707800830395895e-05,1.0,0.0,0.75,0.75,379.6,5,5
main_morgan_r3_181,molecular_fingerprint,0.0001248737837322512,0.0001248737837322512,-3.7305411398062516e-06,-3.7305411398062516e-06,1.0,0.0,0.75,0.75,368.2,5,5
main_morgan_r3_28,molecular_fingerprint,0.0001246421444474482,0.0001246421444474482,-5.496779661727392e-05,-5.496779661727392e-05,1.0,0.0,0.6,0.4,372.0,5,5
main_morgan_r3_120,molecular_fingerprint,0.00012317543937630641,0.00012317543937630641,-4.522106252617657e-05,-4.522106252617657e-05,1.0,0.0,0.5,0.5,394.4,5,5
main_morgan_r3_442,molecular_fingerprint,0.0001231674488541156,0.0001231674488541156,-1.689997636481641e-05,-1.689997636481641e-05,1.0,0.0,0.75,0.75,436.8,5,5
main_morgan_r3_494,molecular_fingerprint,0.00012149684002450321,0.00012149684002450321,-5.450169735510476e-05,-5.450169735510476e-05,1.0,0.0,1.0,0.0,454.8,5,5
main_morgan_r3_246,molecular_fingerprint,0.00012032646127513166,0.00012032646127513166,-6.437040114693419e-05,-6.437040114693419e-05,1.0,0.0,1.0,0.0,410.2,5,5
main_morgan_r3_157,molecular_fingerprint,0.00011813515207960514,0.00011813515207960514,9.463048012884364e-06,9.463048012884364e-06,1.0,0.0,0.5,0.5,376.6,5,5
main_morgan_r3_237,molecular_fingerprint,0.00011805601295536087,0.00011805601295536087,-1.2531975607406787e-05,-1.2531975607406787e-05,1.0,0.0,1.0,0.0,413.6,5,5
main_morgan_r3_76,molecular_fingerprint,0.00011739579339387597,0.00011739579339387597,-3.711794174315881e-05,-3.711794174315881e-05,1.0,0.0,0.75,0.25,385.2,5,5
main_morgan_r3_365,molecular_fingerprint,0.00011708561508937819,0.00011708561508937819,-5.0226300340373045e-06,-5.0226300340373045e-06,1.0,0.0,0.75,0.25,437.8,5,5
co_MolMR,other,0.00011615515190341182,0.00011615515190341182,-3.104043591146264e-05,-3.104043591146264e-05,1.0,0.0,0.75,0.75,447.8,5,5
main_morgan_r3_273,molecular_fingerprint,0.00011555346043114428,0.00011555346043114428,2.3865597913999696e-05,2.3865597913999696e-05,1.0,0.0,0.5,0.5,394.0,5,5
main_morgan_r3_277,molecular_fingerprint,0.00011519619676125638,0.00011519619676125638,6.046397147025302e-05,6.046397147025302e-05,1.0,0.0,0.8,0.8,363.0,5,5
main_morgan_r3_396,molecular_fingerprint,0.0001149611761086883,0.0001149611761086883,-1.951183062311184e-05,-1.951183062311184e-05,1.0,0.0,0.75,0.25,416.0,5,5
main_morgan_r3_481,molecular_fingerprint,0.00011399318484356182,0.00011399318484356182,6.337815853558546e-05,6.337815853558546e-05,1.0,0.0,1.0,1.0,411.4,5,5
Si_loading_real_sq,formulation_loading,0.00011192834703694782,0.00011192834703694782,-7.893065263434402e-06,-7.893065263434402e-06,1.0,0.0,0.5,0.5,476.6,5,5
main_morgan_r3_397,molecular_fingerprint,0.0001116184526606566,0.0001116184526606566,-4.627050215517178e-05,-4.627050215517178e-05,1.0,0.0,1.0,0.0,439.6,5,5
main_morgan_r3_239,molecular_fingerprint,0.00011102124990526108,0.00011102124990526108,-9.489610081199593e-05,-9.489610081199593e-05,1.0,0.0,0.6,0.4,481.0,5,5
main_morgan_r3_174,molecular_fingerprint,0.00011024420092674346,0.00011024420092674346,-8.835726527551993e-07,-8.835726527551993e-07,1.0,0.0,0.75,0.75,402.6,5,5
main_morgan_r3_477,molecular_fingerprint,0.00011017594636205451,0.00011017594636205451,3.670637199617486e-05,3.670637199617486e-05,1.0,0.0,0.75,0.75,441.8,5,5
main_morgan_r3_52,molecular_fingerprint,0.0001100526372094682,0.0001100526372094682,1.6072963970646343e-05,1.6072963970646343e-05,1.0,0.0,0.5,0.5,372.2,5,5
main_morgan_r3_330,molecular_fingerprint,0.00010967489723230509,0.00010967489723230509,1.4255209971813723e-05,1.4255209971813723e-05,1.0,0.0,0.5,0.5,419.0,5,5
main_morgan_r3_493,molecular_fingerprint,0.00010921808338357325,0.00010921808338357325,2.7578735316863702e-05,2.7578735316863702e-05,1.0,0.0,0.5,0.5,459.6,5,5
main_morgan_r3_164,molecular_fingerprint,0.000108859913994948,0.000108859913994948,4.9729536594114165e-05,4.9729536594114165e-05,1.0,0.0,0.75,0.75,382.2,5,5
co_HeavyAtomCount,other,0.00010867839625027251,0.00010867839625027251,-5.184896906511469e-05,-5.184896906511469e-05,1.0,0.0,0.75,0.75,484.6,5,5
B_content_wt%_sq,elemental_composition,0.00010862804318624187,0.00010862804318624187,-6.21247302236283e-05,-6.21247302236283e-05,1.0,0.0,0.75,0.25,407.8,5,5
co_HBD,other,0.00010776948959119181,0.00010776948959119181,-4.2589598310163026e-05,-4.2589598310163026e-05,1.0,0.0,0.5,0.5,489.0,5,5
main_morgan_r3_390,molecular_fingerprint,0.00010720895513511013,0.00010720895513511013,6.81296423809544e-06,6.81296423809544e-06,1.0,0.0,0.5,0.5,420.6,5,5
main_morgan_r3_504,molecular_fingerprint,0.00010551416056239616,0.00010551416056239616,-9.904141564822703e-05,-9.904141564822703e-05,1.0,0.0,0.5,0.5,495.6,5,5
main_morgan_r3_59,molecular_fingerprint,0.00010389633774810942,0.00010389633774810942,4.7135296270223776e-05,4.7135296270223776e-05,1.0,0.0,0.75,0.75,380.0,5,5
main_morgan_r3_129,molecular_fingerprint,0.00010315276216670414,0.00010315276216670414,1.9802422778774867e-05,1.9802422778774867e-05,1.0,0.0,0.5,0.5,412.6,5,5
co_NumHeteroAtoms,molecular_descriptor,0.00010270179542014074,0.00010270179542014074,-3.39006186340814e-05,-3.39006186340814e-05,1.0,0.0,0.75,0.75,475.4,5,5
main_morgan_r3_130,molecular_fingerprint,0.00010177927895463321,0.00010177927895463321,5.5354230657610476e-05,5.5354230657610476e-05,1.0,0.0,0.75,0.75,425.6,5,5
main_morgan_r3_304,molecular_fingerprint,0.00010138718870885072,0.00010138718870885072,3.554471673458349e-05,3.554471673458349e-05,1.0,0.0,0.6,0.6,377.0,5,5
main_morgan_r3_498,molecular_fingerprint,0.00010133374982247133,0.00010133374982247133,-5.12404761494041e-05,-5.12404761494041e-05,1.0,0.0,0.75,0.25,456.6,5,5
main_morgan_r3_13,molecular_fingerprint,0.00010066408790645985,0.00010066408790645985,-6.43093126453525e-06,-6.43093126453525e-06,1.0,0.0,0.5,0.5,404.8,5,5
main_morgan_r3_83,molecular_fingerprint,9.989421772641234e-05,9.989421772641234e-05,7.968439148145182e-05,7.968439148145182e-05,1.0,0.0,0.75,0.75,402.2,5,5
main_morgan_r3_253,molecular_fingerprint,9.954606575370425e-05,9.954606575370425e-05,1.4492870245346828e-05,1.4492870245346828e-05,1.0,0.0,0.75,0.75,411.4,5,5
main_morgan_r3_49,molecular_fingerprint,9.933109552668562e-05,9.933109552668562e-05,3.744753702229294e-05,3.744753702229294e-05,1.0,0.0,1.0,1.0,392.4,5,5
main_morgan_r3_395,molecular_fingerprint,9.88599634321168e-05,9.88599634321168e-05,6.62430732602342e-06,6.62430732602342e-06,1.0,0.0,0.8,0.8,435.0,5,5
B_loading_real,formulation_loading,9.869191838302212e-05,9.869191838302212e-05,-3.8200398492424246e-05,-3.8200398492424246e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,417.8,5,5
Has_B,elemental_composition,9.735393560638765e-05,9.735393560638765e-05,-5.169172661524928e-05,-5.169172661524928e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,512.0,5,5
main_morgan_r3_31,molecular_fingerprint,9.705215037594585e-05,9.705215037594585e-05,-7.107017205034544e-06,-7.107017205034544e-06,1.0,0.0,0.5,0.5,381.8,5,5
main_morgan_r3_439,molecular_fingerprint,9.563487352334553e-05,9.563487352334553e-05,-4.5036383212271215e-05,-4.5036383212271215e-05,1.0,0.0,0.75,0.25,440.4,5,5
co_LabuteASA,other,9.431824723624988e-05,9.431824723624988e-05,-2.934973045379745e-05,-2.934973045379745e-05,1.0,0.0,0.75,0.75,492.2,5,5
main_morgan_r3_456,molecular_fingerprint,9.429319655580314e-05,9.429319655580314e-05,3.715783829407274e-05,3.715783829407274e-05,1.0,0.0,0.75,0.75,452.6,5,5
main_morgan_r3_284,molecular_fingerprint,9.398854246647815e-05,9.398854246647815e-05,9.149548305903305e-05,9.149548305903305e-05,1.0,0.0,0.5,0.5,508.4,5,5
main_morgan_r3_4,molecular_fingerprint,9.340959748827988e-05,9.340959748827988e-05,4.804448270252237e-05,4.804448270252237e-05,1.0,0.0,0.75,0.75,388.0,5,5
main_morgan_r3_24,molecular_fingerprint,9.236590225109685e-05,9.236590225109685e-05,-1.8585082596997437e-07,-1.8585082596997437e-07,1.0,0.0,0.5,0.5,381.6,5,5
main_morgan_r3_254,molecular_fingerprint,9.217833661506348e-05,9.217833661506348e-05,2.933093566765088e-05,2.933093566765088e-05,1.0,0.0,0.75,0.75,451.0,5,5
main_morgan_r3_14,molecular_fingerprint,9.157785266415018e-05,9.157785266415018e-05,3.650875344363571e-05,3.650875344363571e-05,1.0,0.0,0.75,0.75,384.6,5,5
main_morgan_r3_283,molecular_fingerprint,8.92512499037434e-05,8.92512499037434e-05,-3.421132910490362e-05,-3.421132910490362e-05,1.0,0.0,0.75,0.25,433.0,5,5
main_morgan_r3_139,molecular_fingerprint,8.910672156344803e-05,8.910672156344803e-05,-4.55177082232036e-05,-4.55177082232036e-05,1.0,0.0,0.75,0.25,417.6,5,5
Si/P_ratio_sq,elemental_composition,8.889287996571542e-05,8.889287996571542e-05,-1.3295664634810586e-05,-1.3295664634810586e-05,1.0,0.0,0.5,0.5,379.4,5,5
main_morgan_r3_122,molecular_fingerprint,8.84514668781454e-05,8.84514668781454e-05,3.180115145090351e-05,3.180115145090351e-05,1.0,0.0,0.5,0.5,424.8,5,5
main_morgan_r3_406,molecular_fingerprint,8.77111764856235e-05,8.77111764856235e-05,-1.2450820601987169e-05,-1.2450820601987169e-05,1.0,0.0,0.75,0.25,443.4,5,5
main_morgan_r3_209,molecular_fingerprint,8.629143412088779e-05,8.629143412088779e-05,-3.2392687395682656e-05,-3.2392687395682656e-05,1.0,0.0,0.75,0.25,414.8,5,5
main_morgan_r3_187,molecular_fingerprint,8.57364183559821e-05,8.57364183559821e-05,-1.0394219634003036e-05,-1.0394219634003036e-05,1.0,0.0,0.75,0.75,418.4,5,5
main_morgan_r3_9,molecular_fingerprint,8.555029663639225e-05,8.555029663639225e-05,-3.377830047961714e-05,-3.377830047961714e-05,1.0,0.0,0.75,0.25,393.0,5,5
co_Kappa3,other,8.406571454155359e-05,8.406571454155359e-05,-3.237498559354258e-05,-3.237498559354258e-05,1.0,0.0,0.5,0.5,496.4,5,5
main_morgan_r3_113,molecular_fingerprint,8.346147195882419e-05,8.346147195882419e-05,-7.397584448696963e-05,-7.397584448696963e-05,1.0,0.0,1.0,0.0,413.4,5,5
main_morgan_r3_42,molecular_fingerprint,8.320054355357971e-05,8.320054355357971e-05,-5.5980739861335354e-05,-5.5980739861335354e-05,1.0,0.0,0.75,0.25,400.2,5,5
main_morgan_r3_145,molecular_fingerprint,8.297605880251602e-05,8.297605880251602e-05,-1.3046604531308974e-05,-1.3046604531308974e-05,1.0,0.0,0.75,0.25,417.0,5,5
main_morgan_r3_303,molecular_fingerprint,8.270616798681218e-05,8.270616798681218e-05,2.6603677212117807e-05,2.6603677212117807e-05,1.0,0.0,0.5,0.5,436.8,5,5
main_morgan_r3_89,molecular_fingerprint,7.990788726583435e-05,7.990788726583435e-05,-1.0550539845749225e-05,-1.0550539845749225e-05,1.0,0.0,0.5,0.5,422.6,5,5
main_morgan_r3_342,molecular_fingerprint,7.962929303202928e-05,7.962929303202928e-05,2.9398357675044434e-05,2.9398357675044434e-05,1.0,0.0,0.75,0.75,457.2,5,5
co_NOCount,other,7.961332458351459e-05,7.961332458351459e-05,3.689764197594683e-06,3.689764197594683e-06,1.0,0.0,0.75,0.75,480.6,5,5
co_Kappa1,other,7.928940306172825e-05,7.928940306172825e-05,-1.7568888237990306e-05,-1.7568888237990306e-05,1.0,0.0,0.75,0.75,498.0,5,5
main_morgan_r3_104,molecular_fingerprint,7.89279829806825e-05,7.89279829806825e-05,2.5736177272897796e-05,2.5736177272897796e-05,1.0,0.0,0.5,0.5,476.6,5,5
main_morgan_r3_172,molecular_fingerprint,7.697145348268147e-05,7.697145348268147e-05,1.1464441595131167e-05,1.1464441595131167e-05,1.0,0.0,0.75,0.75,425.2,5,5
main_morgan_r3_11,molecular_fingerprint,7.68371555214142e-05,7.68371555214142e-05,2.834013277755629e-05,2.834013277755629e-05,1.0,0.0,0.75,0.75,396.8,5,5
co_HBA,other,7.563570685094115e-05,7.563570685094115e-05,-1.0197431745180232e-05,-1.0197431745180232e-05,1.0,0.0,0.5,0.5,492.8,5,5
main_morgan_r3_32,molecular_fingerprint,7.548941653447451e-05,7.548941653447451e-05,-5.9216904063469496e-05,-5.9216904063469496e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,450.6,5,5
main_morgan_r3_419,molecular_fingerprint,7.539587793669966e-05,7.539587793669966e-05,-4.8478019045638295e-05,-4.8478019045638295e-05,1.0,0.0,0.75,0.25,489.0,5,5
main_morgan_r3_420,molecular_fingerprint,7.441969884296523e-05,7.441969884296523e-05,5.78961202881227e-06,5.78961202881227e-06,1.0,0.0,0.5,0.5,474.2,5,5
main_morgan_r3_34,molecular_fingerprint,7.310191937059841e-05,7.310191937059841e-05,-2.6537140560217237e-05,-2.6537140560217237e-05,1.0,0.0,0.5,0.5,412.0,5,5
main_morgan_r3_335,molecular_fingerprint,7.308280686170576e-05,7.308280686170576e-05,-1.4922629709496298e-06,-1.4922629709496298e-06,1.0,0.0,0.5,0.5,484.8,5,5
main_morgan_r3_448,molecular_fingerprint,7.262667762302203e-05,7.262667762302203e-05,-4.026028326246943e-05,-4.026028326246943e-05,1.0,0.0,1.0,0.0,506.6,5,5
main_morgan_r3_443,molecular_fingerprint,7.238275456424012e-05,7.238275456424012e-05,1.4367224630541754e-08,1.4367224630541754e-08,1.0,0.0,0.5,0.5,480.2,5,5
main_morgan_r3_452,molecular_fingerprint,7.204282044686869e-05,7.204282044686869e-05,2.080383135790284e-05,2.080383135790284e-05,1.0,0.0,0.5,0.5,481.2,5,5
co_BalabanJ,other,7.012070147359534e-05,7.012070147359534e-05,9.765512345362977e-06,9.765512345362977e-06,1.0,0.0,0.75,0.75,493.8,5,5
main_morgan_r3_156,molecular_fingerprint,6.958202522240874e-05,6.958202522240874e-05,-2.415163401250847e-05,-2.415163401250847e-05,1.0,0.0,0.75,0.25,428.8,5,5
co_Kappa2,other,6.910106607168446e-05,6.910106607168446e-05,-1.085157951399019e-05,-1.085157951399019e-05,1.0,0.0,0.75,0.75,516.6,5,5
co_TPSA,molecular_descriptor,6.861325837942426e-05,6.861325837942426e-05,-1.372533092818174e-05,-1.372533092818174e-05,1.0,0.0,0.75,0.75,494.6,5,5
