feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds
Synergy_x_EP_matrix_Tg,formulation_interaction,0.437980504587922,0.437980504587922,0.015210891714475618,0.015210891714475618,1.0,0.6,0.6,0.6,17.8,5,5
P_x_curing_FractionCSP3,molecular_descriptor,0.37757071807140746,0.37757071807140746,-0.05509095433463233,-0.05509095433463233,1.0,0.6,0.8,0.2,30.0,5,5
P_S_loading_ratio,formulation_loading,0.31045459250012514,0.31045459250012514,-0.028078821216069492,-0.028078821216069492,1.0,0.6,0.8,0.2,22.0,5,5
main_BertzCT,other,0.36600740884501054,0.45750926105626316,-0.04307350833441985,-0.05384188541802481,0.8,0.6,0.75,0.75,99.2,4,5
curing_morgan_r3_295,molecular_fingerprint,0.287696894864362,0.47949482477393673,0.287696894864362,0.47949482477393673,0.6,0.6,1.0,1.0,179.6,3,5
curing_TPSA,molecular_descriptor,0.3899815435955377,0.3899815435955377,0.02659891129426791,0.02659891129426791,1.0,0.4,0.6,0.4,29.6,5,5
curing_ExactMolWt,molecular_descriptor,0.37199988351812524,0.37199988351812524,-0.0445480755762115,-0.0445480755762115,1.0,0.4,0.6,0.6,28.4,5,5
curing_MolWt,molecular_descriptor,0.3457721484752579,0.3457721484752579,0.14870089144397883,0.14870089144397883,1.0,0.4,0.6,0.6,36.2,5,5
main_morgan_r3_501,molecular_fingerprint,0.2899596866316494,0.2899596866316494,-0.03150813620349747,-0.03150813620349747,1.0,0.4,0.6,0.4,40.0,5,5
curing_NHOHCount,molecular_descriptor,0.19372990393329897,0.19372990393329897,-0.009826398355696625,-0.009826398355696625,1.0,0.4,0.5,0.5,79.2,5,5
main_morgan_r3_208,molecular_fingerprint,0.23573372545420127,0.23573372545420127,-0.035227048337244,-0.035227048337244,1.0,0.2,0.6,0.4,34.6,5,5
P_content_log,elemental_composition,0.23198640412964106,0.23198640412964106,-0.018880314282061588,-0.018880314282061588,1.0,0.2,0.6,0.4,27.0,5,5
P_content wt%,elemental_composition,0.19216130265734127,0.19216130265734127,0.007282152917515675,0.007282152917515675,1.0,0.2,0.8,0.8,32.8,5,5
main_morgan_r3_354,molecular_fingerprint,0.18743559760553768,0.18743559760553768,-0.050981033987969326,-0.050981033987969326,1.0,0.2,0.75,0.25,76.2,5,5
Loading_x_Synergy,formulation_loading,0.18419779169908965,0.18419779169908965,-0.0031677789306669645,-0.0031677789306669645,1.0,0.2,0.6,0.6,33.6,5,5
curing_morgan_r3_144,molecular_fingerprint,0.18321752363314453,0.18321752363314453,-0.05046074339426206,-0.05046074339426206,1.0,0.2,0.6,0.4,86.8,5,5
curing_HBD,molecular_descriptor,0.18308093409749882,0.18308093409749882,0.04069455171811946,0.04069455171811946,1.0,0.2,0.75,0.25,73.6,5,5
Loading_total_FR wt%,formulation_loading,0.16433546406174465,0.16433546406174465,-0.021224156702495535,-0.021224156702495535,1.0,0.2,0.6,0.4,38.8,5,5
main_morgan_r3_386,molecular_fingerprint,0.16122839482336118,0.16122839482336118,-0.055236494586360006,-0.055236494586360006,1.0,0.2,0.75,0.25,82.0,5,5
curing_RotBonds,molecular_descriptor,0.08310854717942939,0.08310854717942939,0.07176201917522984,0.07176201917522984,1.0,0.2,0.6,0.6,84.4,5,5
curing_morgan_r3_80,molecular_fingerprint,0.31358540552099995,0.3919817569012499,0.04705077068543247,0.05881346335679059,0.8,0.2,0.75,0.75,109.4,4,5
curing_Kappa3,molecular_descriptor,0.23151055325229683,0.28938819156537104,0.18040731952311811,0.22550914940389766,0.8,0.2,0.75,0.75,118.2,4,5
main_morgan_r3_131,molecular_fingerprint,0.21576111341683246,0.2697013917710406,-0.006413618125989426,-0.008017022657486782,0.8,0.2,0.75,0.25,107.8,4,5
main_morgan_r3_85,molecular_fingerprint,0.18767466990215947,0.23459333737769936,-0.04203037863053141,-0.052537973288164265,0.8,0.2,0.6666666666666666,0.6666666666666666,174.2,4,5
curing_morgan_r3_39,molecular_fingerprint,0.18194634969272927,0.30324391615454876,0.011323903576218665,0.018873172627031108,0.6,0.2,0.6666666666666666,0.6666666666666666,197.6,3,5
main_RingCount,molecular_descriptor,0.08875164165372891,0.14791940275621485,-0.005838926483915674,-0.009731544139859457,0.6,0.2,0.6666666666666666,0.6666666666666666,204.2,3,5
main_NHOHCount,other,0.11646831157578627,0.2911707789394657,-0.04369842338170567,-0.10924605845426416,0.4,0.2,1.0,0.0,265.2,2,5
