outer_fold,feature,feature_group,mean_abs_shap,mean_signed_shap,rank,selected,top20
1,curing_MolMR,molecular_descriptor,1.3004705103326382,0.2491036015536843,4,1,1
1,curing_MolWt,molecular_descriptor,0.07477236575809203,0.06855633492064145,60,1,0
1,curing_NHOHCount,molecular_descriptor,0.10295839824610281,0.011584316452758172,51,1,0
1,curing_NOCount,molecular_descriptor,0.0,0.0,202,1,0
1,curing_NumHeteroAtoms,molecular_descriptor,0.31833811620463776,0.13230552174441976,19,1,1
1,curing_NumValenceElectrons,molecular_descriptor,0.0,0.0,194,1,0
1,curing_RingCount,molecular_descriptor,0.0,0.0,198,1,0
1,curing_RotBonds,molecular_descriptor,0.00483343730059763,-0.004717318685725334,125,1,0
1,curing_SaturatedRings,molecular_descriptor,0.0,0.0,193,1,0
1,curing_TPSA,molecular_descriptor,0.25370145955304085,-0.19889833824424477,24,1,0
1,curing_morgan_r3_100,molecular_fingerprint,0.0,0.0,267,1,0
1,curing_morgan_r3_138,molecular_fingerprint,0.020940299911631467,0.006022950005200176,91,1,0
1,curing_morgan_r3_144,molecular_fingerprint,0.01428512865987916,0.0053438448419587435,97,1,0
1,curing_morgan_r3_147,molecular_fingerprint,0.0,0.0,268,1,0
1,curing_morgan_r3_214,molecular_fingerprint,0.0,0.0,269,1,0
1,curing_morgan_r3_231,molecular_fingerprint,0.00040294504620962655,0.00040294504620962655,137,1,0
1,curing_morgan_r3_28,molecular_fingerprint,0.0,0.0,188,1,0
1,curing_morgan_r3_295,molecular_fingerprint,0.5006046224364805,0.5006046224364805,15,1,1
1,curing_morgan_r3_336,molecular_fingerprint,0.0,0.0,427,0,0
1,curing_morgan_r3_337,molecular_fingerprint,0.09016646363837122,0.06582116475548704,55,1,0
1,curing_morgan_r3_39,molecular_fingerprint,0.04417516190144746,-0.029230716245041966,69,1,0
1,curing_morgan_r3_477,molecular_fingerprint,0.0,0.0,270,1,0
1,curing_morgan_r3_66,molecular_fingerprint,0.0,0.0,266,1,0
1,curing_morgan_r3_80,molecular_fingerprint,0.2276037688582437,-0.13506943479820613,26,1,0
1,main_AromaticCarbocycles,other,0.032500824889996,-0.0021233710025747635,77,1,0
1,main_AromaticHeterocycles,other,0.0,0.0,427,0,0
1,main_AromaticRings,molecular_descriptor,0.0,0.0,179,1,0
1,main_BalabanJ,other,0.8702570082284773,0.46179759247319035,8,1,1
1,main_BertzCT,other,0.31341374868022587,0.024010829667418476,20,1,1
1,main_ExactMolWt,molecular_descriptor,0.0,0.0,427,0,0
1,main_FractionCSP3,molecular_descriptor,0.7561454636520815,-0.03645518685535844,9,1,1
1,main_HBA,other,0.0,0.0,427,0,0
1,main_HeavyAtomCount,other,0.0,0.0,427,0,0
1,main_Kappa1,other,0.0,0.0,427,0,0
1,main_Kappa2,other,0.0,0.0,427,0,0
1,main_Kappa3,other,0.0,0.0,427,0,0
1,main_LabuteASA,other,0.0,0.0,427,0,0
1,main_LogP,molecular_descriptor,0.18095352596551584,-0.03774355539793355,32,1,0
1,main_MolMR,other,0.0,0.0,427,0,0
1,main_MolWt,molecular_descriptor,0.0,0.0,427,0,0
1,main_NHOHCount,other,0.0,0.0,427,0,0
1,main_NumAmideBonds,other,0.0,0.0,427,0,0
1,main_NumValenceElectrons,other,0.0,0.0,427,0,0
1,main_RingCount,molecular_descriptor,0.3281336075900537,-0.03974779706603537,18,1,1
1,main_co_similarity,other,0.0,0.0,427,0,0
1,main_co_similarity_sq,other,0.0,0.0,427,0,0
1,main_morgan_r3_0,molecular_fingerprint,0.0,0.0,178,1,0
1,main_morgan_r3_1,molecular_fingerprint,0.02232821283861994,-0.0031777762518160886,89,1,0
1,main_morgan_r3_10,molecular_fingerprint,0.0,0.0,181,1,0
1,main_morgan_r3_100,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_101,molecular_fingerprint,0.00025248942172361745,-0.00025248942172361745,138,1,0
1,main_morgan_r3_102,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_103,molecular_fingerprint,0.0,0.0,151,1,0
1,main_morgan_r3_106,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_111,molecular_fingerprint,0.0,0.0,155,1,0
