cid,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date,Query_ID,Source_Type,Source_Database,Source_File,SMILES_raw,Canonical_SMILES,Computed_InChIKey,Computed_Formula,Computed_MW,Murcko_Scaffold_SMILES,Computed_DOPO_Count,Computed_Formal_Charge,Computed_Fragment_Count,Computed_Isotopic_Atom_Count,smiles_valid,contains_DOPO,single_component,neutral,non_isotopic,P_molecular_wt_pct,N_molecular_wt_pct,S_molecular_wt_pct,B_molecular_wt_pct,Si_molecular_wt_pct,Candidate_ID,Candidate_Name,Synthesis_Level,synthesis_feasible,PubChem_Canonical_Duplicate,is_unique_pubchem,Standardization_Eligible,Exclusion_Reason,Model_Identity_SMILES,Training_Duplicate,Designed_Duplicate,Training_ModelIdentity_Duplicate,Designed_ModelIdentity_Duplicate,PubChem_ModelIdentity_Duplicate,Matched_Training_Candidate_ID,Matched_Designed_Candidate_ID,Existing_Structure_Duplicate,Public_Record,Public_Source_Eligible,candidate_feasible,Public_Exclusion_Reason
89229751,"(6R)-2-tert-butyl-8-methyl-6-[4-[(E)-2-[4-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)phenyl]ethenyl]phenyl]benzo[c][1,2]benzoxaphosphinine 6-oxide",SCHEMBL14040357,C43H36O4P2,"InChI=1S/C43H36O4P2/c1-29-13-25-37-38-28-32(43(2,3)4)20-26-40(38)47-49(45,42(37)27-29)34-23-18-31(19-24-34)15-14-30-16-21-33(22-17-30)48(44)41-12-8-6-10-36(41)35-9-5-7-11-39(35)46-48/h5-28H,1-4H3/b15-14+/t48?,49-/m1/s1",CC1=CC2=C(C=C1)C3=C(C=CC(=C3)C(C)(C)C)O[P@]2(=O)C4=CC=C(C=C4)/C=C/C5=CC=C(C=C5)P6(=O)C7=CC=CC=C7C8=CC=CC=C8O6,GWDFJCSUDMKGKH-VHCIXISVSA-N,"(6R)-2-tert-butyl-8-methyl-6-[4-[(E)-2-[4-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)phenyl]ethenyl]phenyl]benzo[c][1,2]benzoxaphosphinine 6-oxide",,Patents,,SureChEMBL,Curation Efforts|Research and Development,,678.7,52.6,1270,10.5,49,0,4,5,678.208862,678.208862,0,1,0,2,1,1,1,1,0,0,1,1,1,20150213,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,CC1=CC2=C(C=C1)C3=C(C=CC(=C3)C(C)(C)C)O[P@]2(=O)C4=CC=C(C=C4)/C=C/C5=CC=C(C=C5)P6(=O)C7=CC=CC=C7C8=CC=CC=C8O6,Cc1ccc2c(c1)[P@@](=O)(c1ccc(/C=C/c3ccc(P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc1)Oc1ccc(C(C)(C)C)cc1-2,GWDFJCSUDMKGKH-VHCIXISVSA-N,C43H36O4P2,678.7050000000002,O=P1(c2ccc(/C=C/c3ccc([P@@]4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)Oc2ccccc2-c2ccccc21,2,0,1,0,True,True,True,True,True,9.127382294222082,0.0,0.0,0.0,0.0,PUBCHEM_89229751,"(6R)-2-tert-butyl-8-methyl-6-[4-[(E)-2-[4-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)phenyl]ethenyl]phenyl]benzo[c][1,2]benzoxaphosphinine 6-oxide",PUBLIC_UNVERIFIED,False,False,True,True,,Cc1ccc2c(c1)P(=O)(c1ccc(C=Cc3ccc(P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc1)Oc1ccc(C(C)(C)C)cc1-2,False,False,False,False,True,,,True,True,False,False,duplicate_pubchem_model_identity
89555432,"1-[4-[2-[4-(Oxiran-2-ylmethoxy)phenyl]propan-2-yl]phenoxy]-3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)propan-2-ol",SCHEMBL14933747,C33H33O6P,"InChI=1S/C33H33O6P/c1-33(2,24-13-17-27(18-14-24)37-20-28-21-38-28)23-11-15-26(16-12-23)36-19-25(34)22-40(35)32-10-6-4-8-30(32)29-7-3-5-9-31(29)39-40/h3-18,25,28,34H,19-22H2,1-2H3",CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC(CP4(=O)C5=CC=CC=C5C6=CC=CC=C6O4)O,CLKNXKWEYWTXTB-UHFFFAOYSA-N,"1-[4-[2-[4-(oxiran-2-ylmethoxy)phenyl]propan-2-yl]phenoxy]-3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)propan-2-ol",,Patents,,Japan Chemical Substance Dictionary (Nikkaji)|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,,556.6,77.5,863,6.6,40,1,6,10,556.201477,556.201477,0,1,0,3,0,3,0,0,0,0,2,1,1,20150213,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC(CP4(=O)C5=CC=CC=C5C6=CC=CC=C6O4)O,CC(C)(c1ccc(OCC(O)CP2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccc(OCC2CO2)cc1,CLKNXKWEYWTXTB-UHFFFAOYSA-N,C33H33O6P,556.5950000000003,O=P1(CCCOc2ccc(Cc3ccc(OCC4CO4)cc3)cc2)Oc2ccccc2-c2ccccc21,1,0,1,0,True,True,True,True,True,5.564908057025304,0.0,0.0,0.0,0.0,PUBCHEM_89555432,"1-[4-[2-[4-(Oxiran-2-ylmethoxy)phenyl]propan-2-yl]phenoxy]-3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)propan-2-ol",PUBLIC_UNVERIFIED,False,False,True,True,,CC(C)(c1ccc(OCC(O)CP2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccc(OCC2CO2)cc1,True,False,True,False,False,TRAIN_026,,True,True,False,False,duplicate_training_structure;duplicate_training_model_identity
89899383,"bis(1-propoxyethyl) 2-[[(6R)-6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl]methyl]butanedioate",SCHEMBL15382266,C27H35O8P,"InChI=1S/C27H35O8P/c1-5-15-31-19(3)33-26(28)17-21(27(29)34-20(4)32-16-6-2)18-36(30)25-14-10-8-12-23(25)22-11-7-9-13-24(22)35-36/h7-14,19-21H,5-6,15-18H2,1-4H3/t19?,20?,21?,36-/m1/s1",CCCOC(C)OC(=O)CC(C[P@]1(=O)C2=CC=CC=C2C3=CC=CC=C3O1)C(=O)OC(C)OCCC,WVPLZXMHKFSHMC-HGSLCXEOSA-N,"bis(1-propoxyethyl) 2-[[(6R)-6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl]methyl]butanedioate",,Patents,,SureChEMBL,Curation Efforts|Research and Development,,518.5,97.4,758,4.7,36,0,8,15,518.20697,518.20697,0,1,0,4,1,3,0,0,0,0,1,1,1,20150213,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,CCCOC(C)OC(=O)CC(C[P@]1(=O)C2=CC=CC=C2C3=CC=CC=C3O1)C(=O)OC(C)OCCC,CCCOC(C)OC(=O)CC(C[P@@]1(=O)Oc2ccccc2-c2ccccc21)C(=O)OC(C)OCCC,WVPLZXMHKFSHMC-HGSLCXEOSA-N,C27H35O8P,518.5430000000002,O=[PH]1Oc2ccccc2-c2ccccc21,1,0,1,0,True,True,True,True,True,5.973275118939025,0.0,0.0,0.0,0.0,PUBCHEM_89899383,"bis(1-propoxyethyl) 2-[[(6R)-6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl]methyl]butanedioate",PUBLIC_UNVERIFIED,False,False,True,True,,CCCOC(C)OC(=O)CC(CP1(=O)Oc2ccccc2-c2ccccc21)C(=O)OC(C)OCCC,False,False,False,False,True,,,True,True,False,False,duplicate_pubchem_model_identity
98043876,"2-[(6R)-6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl]benzene-1,4-diol",SCHEMBL27916157,C18H13O4P,"InChI=1S/C18H13O4P/c19-12-9-10-15(20)18(11-12)23(21)17-8-4-2-6-14(17)13-5-1-3-7-16(13)22-23/h1-11,19-20H/t23-/m1/s1",C1=CC=C2C(=C1)C3=CC=CC=C3[P@@](=O)(O2)C4=C(C=CC(=C4)O)O,KMRIWYPVRWEWRG-HSZRJFAPSA-N,"2-[(6R)-6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl]benzene-1,4-diol",,Patents,,Google Patents|SureChEMBL|ZINC,Chemical Vendors|Curation Efforts|Legacy Depositors|Research and Development,,324.3,66.8,482,3.4,23,2,4,1,324.055145,324.055145,0,1,0,1,1,0,0,0,0,0,2,2,1,20151211,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,C1=CC=C2C(=C1)C3=CC=CC=C3[P@@](=O)(O2)C4=C(C=CC(=C4)O)O,O=[P@@]1(c2cc(O)ccc2O)Oc2ccccc2-c2ccccc21,KMRIWYPVRWEWRG-HSZRJFAPSA-N,C18H13O4P,324.272,O=[P@@]1(c2ccccc2)Oc2ccccc2-c2ccccc21,1,0,1,0,True,True,True,True,True,9.551857699708886,0.0,0.0,0.0,0.0,PUBCHEM_98043876,"2-[(6R)-6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl]benzene-1,4-diol",PUBLIC_UNVERIFIED,False,False,True,True,,O=P1(c2cc(O)ccc2O)Oc2ccccc2-c2ccccc21,False,False,False,False,True,,,True,True,False,False,duplicate_pubchem_model_identity
102530766,"Trimethoxy-[2-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)ethyl]silane",SCHEMBL21052644,C17H21O5PSi,"InChI=1S/C17H21O5PSi/c1-19-24(20-2,21-3)13-12-23(18)17-11-7-5-9-15(17)14-8-4-6-10-16(14)22-23/h4-11H,12-13H2,1-3H3",CO[Si](CCP1(=O)C2=CC=CC=C2C3=CC=CC=C3O1)(OC)OC,JGCAWWSEMZUCKT-UHFFFAOYSA-N,"trimethoxy-[2-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)ethyl]silane",,Patents,,Japan Chemical Substance Dictionary (Nikkaji)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,,364.4,54.0,462,,24,0,5,6,364.0896,364.0896,0,1,0,1,0,1,0,0,0,0,4,1,1,20151231,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,CO[Si](CCP1(=O)C2=CC=CC=C2C3=CC=CC=C3O1)(OC)OC,CO[Si](CCP1(=O)Oc2ccccc2-c2ccccc21)(OC)OC,JGCAWWSEMZUCKT-UHFFFAOYSA-N,C17H21O5PSi,364.4100000000002,O=[PH]1Oc2ccccc2-c2ccccc21,1,0,1,0,True,True,True,True,True,8.499766746247355,0.0,0.0,0.0,7.707252819626241,PUBCHEM_102530766,"Trimethoxy-[2-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)ethyl]silane",PUBLIC_UNVERIFIED,False,False,True,True,,CO[Si](CCP1(=O)Oc2ccccc2-c2ccccc21)(OC)OC,True,False,True,False,False,TRAIN_054,,True,True,False,False,duplicate_training_structure;duplicate_training_model_identity
117893589,"(6R)-6-methylbenzo[c][2,1]benzoxaphosphinine 6-oxide",SCHEMBL16491434,C13H11O2P,"InChI=1S/C13H11O2P/c1-16(14)13-9-5-3-7-11(13)10-6-2-4-8-12(10)15-16/h2-9H,1H3/t16-/m1/s1",C[P@]1(=O)C2=CC=CC=C2C3=CC=CC=C3O1,KZJBHSXMURQXRM-MRXNPFEDSA-N,"(6R)-6-methylbenzo[c][2,1]benzoxaphosphinine 6-oxide",,Patents,,Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,,230.2,26.3,315,2.5,16,0,2,0,230.049667,230.049667,0,1,0,1,1,0,0,0,0,0,6,4,1,20160223,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,C[P@]1(=O)C2=CC=CC=C2C3=CC=CC=C3O1,C[P@@]1(=O)Oc2ccccc2-c2ccccc21,KZJBHSXMURQXRM-MRXNPFEDSA-N,C13H11O2P,230.203,O=[PH]1Oc2ccccc2-c2ccccc21,1,0,1,0,True,True,True,True,True,13.4550809502917,0.0,0.0,0.0,0.0,PUBCHEM_117893589,"(6R)-6-methylbenzo[c][2,1]benzoxaphosphinine 6-oxide",PUBLIC_UNVERIFIED,False,False,True,True,,CP1(=O)Oc2ccccc2-c2ccccc21,False,False,False,False,True,,,True,True,False,False,duplicate_pubchem_model_identity
118399698,"6-[(1-Oxo-2,6,7-trioxa-1lambda5-phosphabicyclo[2.2.2]octan-4-yl)methoxy]benzo[c][2,1]benzoxaphosphinine 6-oxide",SCHEMBL17119232,C17H16O7P2,"InChI=1S/C17H16O7P2/c18-25(20-9-17-10-21-26(19,22-11-17)23-12-17)16-8-4-2-6-14(16)13-5-1-3-7-15(13)24-25/h1-8H,9-12H2",C1C2(COP(=O)(O1)OC2)COP3(=O)C4=CC=CC=C4C5=CC=CC=C5O3,WWXCZSUGDDMXNR-UHFFFAOYSA-N,"6-[(1-oxo-2,6,7-trioxa-1lambda5-phosphabicyclo[2.2.2]octan-4-yl)methoxy]benzo[c][2,1]benzoxaphosphinine 6-oxide",,Patents,,Google Patents|IBM|Japan Chemical Substance Dictionary (Nikkaji)|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,,394.3,80.3,622,1.5,26,0,7,3,394.03714,394.03714,0,1,0,1,0,1,0,0,0,0,4,1,1,20160223,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,C1C2(COP(=O)(O1)OC2)COP3(=O)C4=CC=CC=C4C5=CC=CC=C5O3,O=P12OCC(COP3(=O)Oc4ccccc4-c4ccccc43)(CO1)CO2,WWXCZSUGDDMXNR-UHFFFAOYSA-N,C17H16O7P2,394.2560000000001,O=P12OCC(COP3(=O)Oc4ccccc4-c4ccccc43)(CO1)CO2,1,0,1,0,True,True,True,True,True,15.712633415851627,0.0,0.0,0.0,0.0,PUBCHEM_118399698,"6-[(1-Oxo-2,6,7-trioxa-1lambda5-phosphabicyclo[2.2.2]octan-4-yl)methoxy]benzo[c][2,1]benzoxaphosphinine 6-oxide",PUBLIC_UNVERIFIED,False,False,True,True,,O=P12OCC(COP3(=O)Oc4ccccc4-c4ccccc43)(CO1)CO2,True,False,True,False,False,TRAIN_075,,True,True,False,False,duplicate_training_structure;duplicate_training_model_identity
123860071,"[2-Hexadec-9-enoyloxy-3-[9-[3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)propanoyloxy]octadecanoyloxy]propyl] 9,13-bis[3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)propanoyloxy]octadecanoate",SCHEMBL17308111,C100H137O18P3,"InChI=1S/C100H137O18P3/c1-4-7-10-12-14-15-16-17-18-19-21-27-36-70-97(103)115-82(77-110-95(101)68-34-28-22-25-32-52-79(51-31-24-20-13-11-8-5-2)112-98(104)71-74-119(107)92-65-46-40-59-86(92)83-56-37-43-62-89(83)116-119)78-111-96(102)69-35-29-23-26-33-53-81(114-100(106)73-76-121(109)94-67-48-42-61-88(94)85-58-39-45-64-91(85)118-121)55-49-54-80(50-30-9-6-3)113-99(105)72-75-120(108)93-66-47-41-60-87(93)84-57-38-44-63-90(84)117-120/h15-16,37-48,56-67,79-82H,4-14,17-36,49-55,68-78H2,1-3H3",CCCCCCCCCC(CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC(CCCC(CCCCC)OC(=O)CCP1(=O)C2=CC=CC=C2C3=CC=CC=C3O1)OC(=O)CCP4(=O)C5=CC=CC=C5C6=CC=CC=C6O4)OC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCP7(=O)C8=CC=CC=C8C9=CC=CC=C9O7,ZEGHHGWAKPMZPB-UHFFFAOYSA-N,"[2-hexadec-9-enoyloxy-3-[9-[3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)propanoyloxy]octadecanoyloxy]propyl] 9,13-bis[3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)propanoyloxy]octadecanoate",,Patents,,Google Patents|IBM|SureChEMBL,Curation Efforts|Research and Development,,1720.1,237.0,3120,26.0,121,0,18,68,1719.905151,1718.901733,0,1,0,7,0,7,1,0,1,0,2,1,1,20170125,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,CCCCCCCCCC(CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC(CCCC(CCCCC)OC(=O)CCP1(=O)C2=CC=CC=C2C3=CC=CC=C3O1)OC(=O)CCP4(=O)C5=CC=CC=C5C6=CC=CC=C6O4)OC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCP7(=O)C8=CC=CC=C8C9=CC=CC=C9O7,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC(CCCCCCCCC)OC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21)COC(=O)CCCCCCCC(CCCC(CCCCC)OC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21)OC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21,ZEGHHGWAKPMZPB-UHFFFAOYSA-N,C100H137O18P3,1720.1000000000004,O=C(CCCCCCCCOC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21)OCCCOC(=O)CCCCCCCC(CCCCOC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21)OC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21,3,0,1,0,True,True,True,True,True,5.402127783268413,0.0,0.0,0.0,0.0,PUBCHEM_123860071,"[2-Hexadec-9-enoyloxy-3-[9-[3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)propanoyloxy]octadecanoyloxy]propyl] 9,13-bis[3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)propanoyloxy]octadecanoate",PUBLIC_UNVERIFIED,False,False,True,True,,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC(CCCCCCCCC)OC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21)COC(=O)CCCCCCCC(CCCC(CCCCC)OC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21)OC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21,False,False,False,False,True,,,True,True,False,False,duplicate_pubchem_model_identity
132936839,"N-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)-1,3-benzothiazol-2-amine",,C19H13N2O2PS,"InChI=1S/C19H13N2O2PS/c22-24(21-19-20-15-9-3-6-12-18(15)25-19)17-11-5-2-8-14(17)13-7-1-4-10-16(13)23-24/h1-12H,(H,20,21,22)",C1=CC=C2C(=C1)C3=CC=CC=C3P(=O)(O2)NC4=NC5=CC=CC=C5S4,WZGKLZIHEGDQIX-UHFFFAOYSA-N,"N-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)-1,3-benzothiazol-2-amine",,Patents,,Google Patents|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Research and Development,,364.4,79.5,548,5.2,25,1,5,2,364.043549,364.043549,0,1,0,1,0,1,0,0,0,0,1,1,1,20180409,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,C1=CC=C2C(=C1)C3=CC=CC=C3P(=O)(O2)NC4=NC5=CC=CC=C5S4,O=P1(Nc2nc3ccccc3s2)Oc2ccccc2-c2ccccc21,WZGKLZIHEGDQIX-UHFFFAOYSA-N,C19H13N2O2PS,364.366,O=P1(Nc2nc3ccccc3s2)Oc2ccccc2-c2ccccc21,1,0,1,0,True,True,True,True,True,8.500793158527413,7.688423178891553,8.800766262494303,0.0,0.0,PUBCHEM_132936839,"N-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)-1,3-benzothiazol-2-amine",PUBLIC_UNVERIFIED,False,False,True,True,,O=P1(Nc2nc3ccccc3s2)Oc2ccccc2-c2ccccc21,True,False,True,False,False,TRAIN_047,,True,True,False,False,duplicate_training_structure;duplicate_training_model_identity
157290847,"triethoxy-[2-[(6R)-6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl]ethyl]silane",,C20H27O5PSi,"InChI=1S/C20H27O5PSi/c1-4-22-27(23-5-2,24-6-3)16-15-26(21)20-14-10-8-12-18(20)17-11-7-9-13-19(17)25-26/h7-14H,4-6,15-16H2,1-3H3/t26-/m1/s1",CCO[Si](CC[P@]1(=O)C2=CC=CC=C2C3=CC=CC=C3O1)(OCC)OCC,BAUAOAULDJMZMI-AREMUKBSSA-N,"triethoxy-[2-[(6R)-6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl]ethyl]silane",,Patents,,Google Patents,Research and Development,,406.5,54.0,500,,27,0,5,9,406.136536,406.136536,0,1,0,1,1,0,0,0,0,0,1,1,1,20211203,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,CCO[Si](CC[P@]1(=O)C2=CC=CC=C2C3=CC=CC=C3O1)(OCC)OCC,CCO[Si](CC[P@@]1(=O)Oc2ccccc2-c2ccccc21)(OCC)OCC,BAUAOAULDJMZMI-AREMUKBSSA-N,C20H27O5PSi,406.4910000000002,O=[PH]1Oc2ccccc2-c2ccccc21,1,0,1,0,True,True,True,True,True,7.619848901943705,0.0,0.0,0.0,6.909378067411083,PUBCHEM_157290847,"triethoxy-[2-[(6R)-6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl]ethyl]silane",PUBLIC_UNVERIFIED,False,False,True,True,,CCO[Si](CCP1(=O)Oc2ccccc2-c2ccccc21)(OCC)OCC,False,False,False,False,True,,,True,True,False,False,duplicate_pubchem_model_identity
164078492,"1-O-(1-propoxyethyl) 4-O-[(1S)-1-propoxyethyl] 2-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]butanedioate",,C27H35O8P,"InChI=1S/C27H35O8P/c1-5-15-31-19(3)33-26(28)17-21(27(29)34-20(4)32-16-6-2)18-36(30)25-14-10-8-12-23(25)22-11-7-9-13-24(22)35-36/h7-14,19-21H,5-6,15-18H2,1-4H3/t19-,20?,21?,36?/m0/s1",CCCO[C@H](C)OC(=O)CC(CP1(=O)C2=CC=CC=C2C3=CC=CC=C3O1)C(=O)OC(C)OCCC,WVPLZXMHKFSHMC-CCXVCDPGSA-N,"1-O-(1-propoxyethyl) 4-O-[(1S)-1-propoxyethyl] 2-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]butanedioate",,Patents,,Google Patents,Research and Development,,518.5,97.4,758,4.7,36,0,8,15,518.20697,518.20697,0,1,0,4,1,3,0,0,0,0,1,1,1,20220706,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,CCCO[C@H](C)OC(=O)CC(CP1(=O)C2=CC=CC=C2C3=CC=CC=C3O1)C(=O)OC(C)OCCC,CCCOC(C)OC(=O)C(CC(=O)O[C@@H](C)OCCC)CP1(=O)Oc2ccccc2-c2ccccc21,WVPLZXMHKFSHMC-CCXVCDPGSA-N,C27H35O8P,518.5430000000002,O=[PH]1Oc2ccccc2-c2ccccc21,1,0,1,0,True,True,True,True,True,5.973275118939025,0.0,0.0,0.0,0.0,PUBCHEM_164078492,"1-O-(1-propoxyethyl) 4-O-[(1S)-1-propoxyethyl] 2-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]butanedioate",PUBLIC_UNVERIFIED,False,False,True,True,,CCCOC(C)OC(=O)CC(CP1(=O)Oc2ccccc2-c2ccccc21)C(=O)OC(C)OCCC,False,False,False,False,True,,,True,True,False,False,duplicate_pubchem_model_identity
174113582,"1-[4-[[4-[2,5-Dioxo-3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)pyrrolidin-1-yl]phenyl]methyl]phenyl]-3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)pyrrolidine-2,5-dione",SCHEMBL26260353,C45H32N2O8P2,"InChI=1S/C45H32N2O8P2/c48-42-26-40(56(52)38-15-7-3-11-34(38)32-9-1-5-13-36(32)54-56)44(50)46(42)30-21-17-28(18-22-30)25-29-19-23-31(24-20-29)47-43(49)27-41(45(47)51)57(53)39-16-8-4-12-35(39)33-10-2-6-14-37(33)55-57/h1-24,40-41H,25-27H2",C1C(C(=O)N(C1=O)C2=CC=C(C=C2)CC3=CC=C(C=C3)N4C(=O)CC(C4=O)P5(=O)C6=CC=CC=C6C7=CC=CC=C7O5)P8(=O)C9=CC=CC=C9C1=CC=CC=C1O8,FNGGKVDBIWOUHI-UHFFFAOYSA-N,"1-[4-[[4-[2,5-dioxo-3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)pyrrolidin-1-yl]phenyl]methyl]phenyl]-3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)pyrrolidine-2,5-dione",,Patents,,SureChEMBL,Curation Efforts|Research and Development,,790.7,127.0,1570,6.2,57,0,8,6,790.163391,790.163391,0,1,0,4,0,4,0,0,0,0,1,1,1,20250515,Q1,pubchem,PubChem,pubchem_Q1_substructure_raw.csv,C1C(C(=O)N(C1=O)C2=CC=C(C=C2)CC3=CC=C(C=C3)N4C(=O)CC(C4=O)P5(=O)C6=CC=CC=C6C7=CC=CC=C7O5)P8(=O)C9=CC=CC=C9C1=CC=CC=C1O8,O=C1CC(P2(=O)Oc3ccccc3-c3ccccc32)C(=O)N1c1ccc(Cc2ccc(N3C(=O)CC(P4(=O)Oc5ccccc5-c5ccccc54)C3=O)cc2)cc1,FNGGKVDBIWOUHI-UHFFFAOYSA-N,C45H32N2O8P2,790.7050000000003,O=C1CC(P2(=O)Oc3ccccc3-c3ccccc32)C(=O)N1c1ccc(Cc2ccc(N3C(=O)CC(P4(=O)Oc5ccccc5-c5ccccc54)C3=O)cc2)cc1,2,0,1,0,True,True,True,True,True,7.834527415407766,3.5429142347651768,0.0,0.0,0.0,PUBCHEM_174113582,"1-[4-[[4-[2,5-Dioxo-3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)pyrrolidin-1-yl]phenyl]methyl]phenyl]-3-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)pyrrolidine-2,5-dione",PUBLIC_UNVERIFIED,False,False,True,True,,O=C1CC(P2(=O)Oc3ccccc3-c3ccccc32)C(=O)N1c1ccc(Cc2ccc(N3C(=O)CC(P4(=O)Oc5ccccc5-c5ccccc54)C3=O)cc2)cc1,True,False,True,False,False,TRAIN_051,,True,True,False,False,duplicate_training_structure;duplicate_training_model_identity
