Formulation_ID,Candidate_ID,Candidate_Name,Source_Type,Design_Family,Synthesis_Level,synthesis_feasible,candidate_feasible,smiles_valid,contains_DOPO,is_unique,candidate_status,Record_ID,FR_main,FR_co,Curing_Agent,Preparation_Method,Preparation_Method_num,Synergy_flag(single=0&synergy=1),Synergy_type,Main_FR_fraction,Co_FR_fraction,SMILES_main,SMILES_co,SMILES_Curing_Agent,Loading_total_FR wt%,P_content wt%,N_content wt%,S_content wt%,B_content wt%,Si_content wt%,N/P ratio,S/P ratio,B/P ratio,Si/P ratio,Has_P,Has_N,Has_S,Has_B,Has_Si,CuringAgent_Has_N,CuringAgent_Has_S,CuringAgent_Has_P,CuringAgent_Has_B,CuringAgent_Has_F,CuringAgent_Has_Cl,Cure_Temp_Max,LOI_Thickness_mm,LOI,EP_matrix_LOI,Delta_LOI,UL94_Thickness_mm,UL94,UL94_num,Cone_Thickness_mm,Cone_flux_kW_m2,PHRR_kw_㎡,EP_matrix_PHRR,Delta_PHRR,THR_MJ_㎡,EP_matrix_THR,Delta_THR,Tg_℃,EP_matrix_Tg,Delta_Tg,Char_yield_％_700C,EP_matrix_CY,Delta_CY,TS_MPa,EP_matrix_TS,Delta_TS,FS_MPa,EP_matrix_FS,Delta_FS,FR_main_BDE_Kcal/mol,FR_main_BDE_KJ/mol,BDE_Type,Reference,pred_Canonical_SMILES,pred_Bond_Type,pred_selected_model_task,pred_selected_model_name,pred_selected_target_mode,pred_selected_k_best,pred_BDE_pred_kJ_mol,pred_BDE_pred_std_kJ_mol,pred_confidence_note,pred_prediction_agreement_note,pred_pcpn_alltypes_abs_diff_kJ_mol,pred_BDE_pred_pc_pn_kJ_mol,pred_BDE_pred_pc_pn_std_kJ_mol,pred_BDE_model_pc_pn,pred_BDE_target_mode_pc_pn,pred_BDE_k_best_pc_pn,FR_main_BDE_pred_kJ_mol,FR_main_BDE_pred_std_kJ_mol,FR_main_BDE_model_task,FR_main_BDE_model_name,FR_main_BDE_target_mode,FR_main_BDE_k_best,FR_main_BDE_confidence_note,FR_main_BDE_prediction_agreement_note,FR_main_BDE_pcpn_alltypes_diff_kJ_mol,FR_main_BDE_pc_pn_pred_kJ_mol,FR_main_BDE_pc_pn_pred_std_kJ_mol,FR_main_BDE_final_kJ_mol,FR_main_BDE_available,FR_main_BDE_source,FR_main_BDE_low_confidence
FORM_000032,CAND_011,PAD-benzoxazole-analogue,designed,P-N-S,B,True,True,True,True,True,Candidate,,PAD-benzoxazole-analogue,,DDM,DOPO-based (Co-curing),2,1,P-N-S,100.00%,0.00%,O=P(Oc1ccc(C(Nc2nc3ccccc3o2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.78,0.6017442250292508,0.3628260846725089,0.20765945700709185,0.0,0.0,0.6029573190417771,0.34509588687286114,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000033,CAND_011,PAD-benzoxazole-analogue,designed,P-N-S,B,True,True,True,True,True,Candidate,,PAD-benzoxazole-analogue,,DDM,DOPO-based (Co-curing),2,1,P-N-S,100.00%,0.00%,O=P(Oc1ccc(C(Nc2nc3ccccc3o2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.19,0.9043913942548769,0.5453094104443753,0.31210175028057013,0.0,0.0,0.602957319041777,0.34509588687286114,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000034,CAND_012,DOPO-PEPA-amino,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-amino,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,Nc1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.6054472464455088,0.13689706820175376,0.0,0.0,0.0,0.22610899464066636,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000035,CAND_012,DOPO-PEPA-amino,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-amino,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,Nc1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.78,1.0262330827251376,0.23204053060197263,0.0,0.0,0.0,0.22610899464066633,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000036,CAND_012,DOPO-PEPA-amino,designed,P-N,B,True,True,True,True,True,Candidate,,DOPO-PEPA-amino,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,Nc1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.19,1.5423768603199337,0.34874528124396775,0.0,0.0,0.0,0.2261089946406664,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000037,CAND_013,TDCA-DOPO-3-boronic-acid,designed,P-B,B,True,True,True,True,True,Candidate,,TDCA-DOPO-3-boronic-acid,,DDM,DOPO-based (additive),0,1,P-B,100.00%,0.00%,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccccc2)P2(=O)Oc3ccc(B(O)O)cc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.3942890642011287,0.0,0.0,0.03440832118988994,0.0,0.0,0.0,0.08726673984632274,0.0,1,0,0,1,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000038,CAND_013,TDCA-DOPO-3-boronic-acid,designed,P-B,B,True,True,True,True,True,Candidate,,TDCA-DOPO-3-boronic-acid,,DDM,DOPO-based (additive),0,1,P-B,100.00%,0.00%,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccccc2)P2(=O)Oc3ccc(B(O)O)cc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.8070244004116668,0.0,0.0,0.07042638840035954,0.0,0.0,0.0,0.08726673984632277,0.0,1,0,0,1,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000039,CAND_013,TDCA-DOPO-3-boronic-acid,designed,P-B,B,True,True,True,True,True,Candidate,,TDCA-DOPO-3-boronic-acid,,DDM,DOPO-based (additive),0,1,P-B,100.00%,0.00%,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccccc2)P2(=O)Oc3ccc(B(O)O)cc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,1.1528920005880956,0.0,0.0,0.10060912628622791,0.0,0.0,0.0,0.08726673984632274,0.0,1,0,0,1,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000040,CAND_014,Ti-POSS-bisDOPO-methoxy,designed,P-N-Si,B,True,True,True,True,True,Candidate,,Ti-POSS-bisDOPO-methoxy,,DDM,DOPO-based (additive),0,1,P-N-Si,100.00%,0.00%,CO[Ti]12O[Si@@]3(CC(C)C)O[Si@@]4(CC(C)C)O[Si@@](CC(C)C)(O3)O[Si@]3(CC(C)C)O[Si@@](CC(C)C)(O1)O[Si@](CCCN(CP1(=O)Oc5ccccc5-c5ccccc51)CP1(=O)Oc5ccccc5-c5ccccc51)(O4)O[Si@](CC(C)C)(O2)O3,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.15993640656316885,0.036163060094438974,0.0,0.0,0.5075840608757686,0.2261089946406663,0.0,0.0,3.1736617808484526,1,1,0,0,1,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000041,CAND_014,Ti-POSS-bisDOPO-methoxy,designed,P-N-Si,B,True,True,True,True,True,Candidate,,Ti-POSS-bisDOPO-methoxy,,DDM,DOPO-based (additive),0,1,P-N-Si,100.00%,0.00%,CO[Ti]12O[Si@@]3(CC(C)C)O[Si@@]4(CC(C)C)O[Si@@](CC(C)C)(O3)O[Si@]3(CC(C)C)O[Si@@](CC(C)C)(O1)O[Si@](CCCN(CP1(=O)Oc5ccccc5-c5ccccc51)CP1(=O)Oc5ccccc5-c5ccccc51)(O4)O[Si@](CC(C)C)(O2)O3,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.3273552181117491,0.07401795925762364,0.0,0.0,1.0389147444825673,0.22610899464066633,0.0,0.0,3.1736617808484526,1,1,0,0,1,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000042,CAND_014,Ti-POSS-bisDOPO-methoxy,designed,P-N-Si,B,True,True,True,True,True,Candidate,,Ti-POSS-bisDOPO-methoxy,,DDM,DOPO-based (additive),0,1,P-N-Si,100.00%,0.00%,CO[Ti]12O[Si@@]3(CC(C)C)O[Si@@]4(CC(C)C)O[Si@@](CC(C)C)(O3)O[Si@]3(CC(C)C)O[Si@@](CC(C)C)(O1)O[Si@](CCCN(CP1(=O)Oc5ccccc5-c5ccccc51)CP1(=O)Oc5ccccc5-c5ccccc51)(O4)O[Si@](CC(C)C)(O2)O3,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.467650311588213,0.1057399417966052,0.0,0.0,1.484163920689382,0.22610899464066633,0.0,0.0,3.1736617808484526,1,1,0,0,1,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000043,CAND_015,DGEBDB-demethylated,designed,P-only,B,True,True,True,True,True,Candidate,,DGEBDB-demethylated,,DDM,DOPO-based (reactive),1,0,P-only,100.00%,0.00%,COc1cc(C(c2ccc(OCC3CO3)c(O)c2)P2(=O)Oc3ccccc3-c3ccccc32)ccc1OCC1CO1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.2163933280936163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000044,CAND_015,DGEBDB-demethylated,designed,P-only,B,True,True,True,True,True,Candidate,,DGEBDB-demethylated,,DDM,DOPO-based (reactive),1,0,P-only,100.00%,0.00%,COc1cc(C(c2ccc(OCC3CO3)c(O)c2)P2(=O)Oc3ccccc3-c3ccccc32)ccc1OCC1CO1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.0,0.32458999214042444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000045,CAND_015,DGEBDB-demethylated,designed,P-only,B,True,True,True,True,True,Candidate,,DGEBDB-demethylated,,DDM,DOPO-based (reactive),1,0,P-only,100.00%,0.00%,COc1cc(C(c2ccc(OCC3CO3)c(O)c2)P2(=O)Oc3ccccc3-c3ccccc32)ccc1OCC1CO1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.5409833202340407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000046,CAND_016,D-AZ-oxazole-analogue,designed,P-N,B,True,True,True,True,True,Candidate,,D-AZ-oxazole-analogue,,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P1(Nc2ncco2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.35518974778532586,0.3212463871136475,0.0,0.0,0.0,0.9044359785626653,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000047,CAND_016,D-AZ-oxazole-analogue,designed,P-N,B,True,True,True,True,True,Candidate,,D-AZ-oxazole-analogue,,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P1(Nc2ncco2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.7269965597945266,0.6575218449694539,0.0,0.0,0.0,0.9044359785626653,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000048,CAND_016,D-AZ-oxazole-analogue,designed,P-N,B,True,True,True,True,True,Candidate,,D-AZ-oxazole-analogue,,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P1(Nc2ncco2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,1.038566513992181,0.9393169213849342,0.0,0.0,0.0,0.9044359785626653,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000049,CAND_017,BDO-mono-furan-analogue,designed,P-N-S,B,True,True,True,True,True,Candidate,,BDO-mono-furan-analogue,,DDM,DOPO-based (Co-curing),2,1,P-N-S,100.00%,0.00%,O=P1(CC(Nc2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccco2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.34526616170905283,0.3903389235373784,0.1787248984232614,0.0,0.0,1.130544973203332,0.5176438303092916,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000050,CAND_017,BDO-mono-furan-analogue,designed,P-N-S,B,True,True,True,True,True,Candidate,,BDO-mono-furan-analogue,,DDM,DOPO-based (Co-curing),2,1,P-N-S,100.00%,0.00%,O=P1(CC(Nc2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccco2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.78,0.5852261440968446,0.6616244753958564,0.3029387028274281,0.0,0.0,1.130544973203332,0.5176438303092916,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000051,CAND_017,BDO-mono-furan-analogue,designed,P-N-S,B,True,True,True,True,True,Candidate,,BDO-mono-furan-analogue,,DDM,DOPO-based (Co-curing),2,1,P-N-S,100.00%,0.00%,O=P1(CC(Nc2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccco2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.19,0.8795655469538122,0.9943884077114714,0.4553016787332584,0.0,0.0,1.1305449732033317,0.5176438303092916,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000052,CAND_018,TDA-trimethoxy-silane,designed,P-N-Si,B,True,True,True,True,True,Candidate,,TDA-trimethoxy-silane,,DDM,DOPO-based (reactive),1,1,P-N-Si,100.00%,0.00%,CO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OC)(OC)OC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)(OC)OC,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.14207816959795969,0.3212515208818075,0.0,0.0,0.257661746711971,2.2610899464066634,0.0,0.0,1.8135210176276875,1,1,0,0,1,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000053,CAND_018,TDA-trimethoxy-silane,designed,P-N-Si,B,True,True,True,True,True,Candidate,,TDA-trimethoxy-silane,,DDM,DOPO-based (reactive),1,1,P-N-Si,100.00%,0.00%,CO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OC)(OC)OC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)(OC)OC,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.0,0.21311725439693952,0.4818772813227112,0.0,0.0,0.38649262006795654,2.2610899464066634,0.0,0.0,1.8135210176276877,1,1,0,0,1,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000054,CAND_018,TDA-trimethoxy-silane,designed,P-N-Si,B,True,True,True,True,True,Candidate,,TDA-trimethoxy-silane,,DDM,DOPO-based (reactive),1,1,P-N-Si,100.00%,0.00%,CO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OC)(OC)OC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)(OC)OC,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.35519542399489923,0.8031288022045188,0.0,0.0,0.6441543667799274,2.2610899464066634,0.0,0.0,1.813521017627687,1,1,0,0,1,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000055,CAND_020,BDHDP-ethylene-glycol-boronate,designed,P-N-B,B,True,True,True,True,True,Candidate,,BDHDP-ethylene-glycol-boronate,,DDM,DOPO-based (additive),0,1,P-N-B,100.00%,0.00%,O=P1(CN(CCO)CCOB(OCCN(CCOB2OCCO2)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.28790501432851656,0.13019582668365506,0.0,0.10049812794343387,0.0,0.4522179892813328,0.0,0.3490669593852908,0.0,1,1,0,1,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000056,CAND_020,BDHDP-ethylene-glycol-boronate,designed,P-N-B,B,True,True,True,True,True,Candidate,,BDHDP-ethylene-glycol-boronate,,DDM,DOPO-based (additive),0,1,P-N-B,100.00%,0.00%,O=P1(CN(CCO)CCOB(OCCN(CCOB2OCCO2)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.589279269093455,0.2664826861946156,0.0,0.2056979226912389,0.0,0.4522179892813328,0.0,0.3490669593852908,0.0,1,1,0,1,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000057,CAND_020,BDHDP-ethylene-glycol-boronate,designed,P-N-B,B,True,True,True,True,True,Candidate,,BDHDP-ethylene-glycol-boronate,,DDM,DOPO-based (additive),0,1,P-N-B,100.00%,0.00%,O=P1(CN(CCO)CCOB(OCCN(CCOB2OCCO2)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.8418275272763642,0.3806895517065938,0.0,0.29385417527319846,0.0,0.45221798928133283,0.0,0.34906695938529086,0.0,1,1,0,1,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000058,CAND_R2_001,APN-DOPO-amino,designed,P-N,B,True,True,True,True,True,Candidate,,APN-DOPO-amino,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(N)c1C#N,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.2589539511085843,0.4684145403471222,0.0,0.0,0.0,1.808871957125331,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000059,CAND_R2_001,APN-DOPO-amino,designed,P-N,B,True,True,True,True,True,Candidate,,APN-DOPO-amino,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(N)c1C#N,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.78,0.43892694712905045,0.7939626458883722,0.0,0.0,0.0,1.808871957125331,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000060,CAND_R2_001,APN-DOPO-amino,designed,P-N,B,True,True,True,True,True,Candidate,,APN-DOPO-amino,,DDM,DOPO-based (Co-curing),2,1,P-N,100.00%,0.00%,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(N)c1C#N,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.19,0.6596851904491186,1.1932860415342939,0.0,0.0,0.0,1.808871957125331,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,170.0,3.0,,24.0,,3.0,,,3.0,35.0,,1208.0,,,88.0,,,164.3,,,16.5,,,58.7,,,101.3,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_000061,CAND_R2_002,APN-DOPO-hydroxy,designed,P-N,B,True,True,True,True,True,Candidate,,APN-DOPO-hydroxy,,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(O)c1C#N,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.22095120893056777,0.29975433429558307,0.0,0.0,0.0,1.3566539678439984,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
